helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[0, 0]",1293840000,A1CWE28BRV6JP0,"This is a good filter for the money, and gives good results if you're not shooting toward an extremely light background.  But it creates serious vignetting if you shoot toward a light background, such as a tree against the sky, or snow-capped peaks in the distance.  The resulting dark vignette is so extreme that you can't eliminate it with PhotoShop--you can reduce it, but it's still visible, and if you go farther you will start to create a light vignette at the corners of your image.","01 1, 2011",3.0,B00004ZC8Y,Vignetting a major problem,now what
"[0, 0]",1368748800,A3H45ZEF79MPAI,Use this for all landscape photography for crispy clear photos.The clarity is very good and recommend this good product.,"05 17, 2013",5.0,B00004ZC8Y,Great product,N. Ranganathan
"[1, 2]",1382140800,A3BCS8I6AZVHH3,"I bought this because my husband said we needed one. I just can't figure out when I need to use it. I like Tiffen lens so I know I will like this one, I just have to get use to it.","10 19, 2013",4.0,B00004ZC8Y,Can't figure out when to use it,nurse67
"[0, 0]",1374624000,A1VOM7KW3I1B15,This filter works great to filter the intense sun that creeps through windows in photos of buildings.I'd highly recommend this filter!,"07 24, 2013",5.0,B00004ZC8Y,Tiffen Polarizer,"N. Walters ""Grad Student"""
"[0, 0]",1384732800,AFX0RMH9B4UB7,"Can't complain, eliminates reflections nicely and the colour saturation on rotating the cpl produces a very nice vibrancy. I am pleased.","11 18, 2013",5.0,B00004ZC8Y,It is what it is.,Nykalaus
"[2, 2]",1394323200,A2ZN8PYMAJGN24,"I bought both &#8211; Tiffen ($24.95)  and B+W ($149) polarizers for my Canon 24-105mm f/4L and 70-200mm f/4L on 5D Mark III.SO FAR NO DIFFERENCE IN POLARIZATION PERFORMANCE, PICTURE QUALITY OR SHARPNESS!!!The only difference between the two filters is the smooth buttery rotation on  B+W.That&#8217;s all.  Is it worth extra $124? I don&#8217;t think so. I think I wasted $124.I am keeping both, but I will have to now rate B+W XS-Pro Kaesemann CP.Having Tiffen for $24.95 makes BW&#8217;s price to  performance ratio 1 star &#8211; 1 for smooth rotation.The rest is the same &#8211; I can&#8217;t see the difference between Tiffen and BW shots (blown up to actual pixels size on HP ZR2440w).If I didn&#8217;t have Tiffen at all I would have rated B+W 5 stars..It may change -  all I did was just a 100 test shots on a sunny day on the beach.I don&#8217;t think  I&#8217;ll be using polarizers in any other setting anytime soon.So if you are debating this Tiffen v.s. B+W &#8211; don&#8217;t.  Just buy it!","03 9, 2014",5.0,B00004ZC8Y,Tiffen is excellent vs. B+W XS-Pro Kaesemann CP,Ocean's 15
"[0, 0]",1382140800,ATZ00OZCLUVET,be aware to the fact that the lens may come cover with dusty film. It is advised to clean the lens before use or your shoots with be with no real contrast ..,"10 19, 2013",3.0,B00004ZC8Y,lens needs cleanin before use,Ofer Hadas
"[0, 0]",1377993600,A143NNCFHA69UL,This filter worked well for me. I searched for a good polarizing filter to used when shooting Koi ponds and a lot of them cost hundreds of dallors. I ordered this one and it worked great!,"09 1, 2013",4.0,B00004ZC8Y,Works for me!,Oscar C. Pinero
"[0, 0]",1376956800,AZRYF92LS74FS,This product does a very good job and love how it makes the sky blue when you adjust. Makes pictures come out with no glare.,"08 20, 2013",5.0,B00004ZC8Y,Great job,OZZY
"[0, 0]",1387929600,A2K50FXNM147FL,"Was a bit hard to get threaded when I first got it, but stays in place nicely and accomplishes what I bought it for","12 25, 2013",4.0,B00004ZC8Y,Nice filter,parham baker
"[0, 0]",1393200000,A2DDCCZCX3XGXJ,"Polarizers are surpisingly expensive, with the nicest ones ranging up to or even over 100 dollars... this one, at right around 20$ seems just about right. I get nice deep blue sky colors with it, deeper greens, and that cool transparent/anti reflection/glare effect shooting into water, which is just what i wanted. I really don't plan on using it all that much, so anything more expensive just would not have been worth it to me. That being said, I'm not sure how big of a quality difference in image quality there might be between a filter of this price and some of the more expensive ones, but for me this one is just perfect.","02 24, 2014",5.0,B00004ZC8Y,"great colors, good price.",Parker
"[0, 0]",1385942400,AGKBCV8FC00XF,Fit and finish is good. The filter works as expected. This is a good circular polarizer for the money. I could have spent much more but will do the job I needed.,"12 2, 2013",5.0,B00004ZC8Y,Good value CP filter,Pat U
"[0, 1]",1398729600,A20K6PR8EUXLQC,"Make Shure you know your ambient lighting, if not your photos may come out a little distorted in color - It's very good for very bright sun light","04 29, 2014",3.0,B00004ZC8Y,Make Shure you know your ambient lighting,Paul Knowles
"[0, 0]",1386201600,A1REY92IEZJUSX,"This is a rotatable polarizer, great for removing any glare from water, chrome. Since its rotatable you turn it one way and you have it and the other way you don't have it, or art way with just a little pit. It also adds deeper colors.","12 5, 2013",5.0,B00004ZC8Y,Great Adjustable Polarizer,"Perry S ""Perry S"""
"[0, 0]",1393286400,A3RIYQ9TY8I2E3,"All I can say is that it's a polarize filter, I do like how it does turn to let you adjust contrast in clouds. I used it during this past winter photographing in the snow.","02 25, 2014",5.0,B00004ZC8Y,It's a filter,Peter Anrico
"[0, 0]",1399334400,AXV9SIQH5C6HT,It is a very good lens for taking outside shots.  It filters out the bright sunlight that I have here in Hawaii.  You do have to take it off for indoor use due to it making some shots very dark.It's ideal for outside shoting and protects my lens very well.,"05 6, 2014",5.0,B00004ZC8Y,Very good lens,phillip
"[0, 0]",1355184000,A1YHXY7U9ZH4B8,"Perfect for my 70-300mm lens.  Solid construction, threads are clean and precise. No effort to install or remove.  Highly recommend.","12 11, 2012",5.0,B00004ZC8Y,Perfect addition,Phillip J. Pisciotta
"[0, 0]",1367366400,A23CTP79W1YZ4G,"I use it in conjunction with the Canon FADC58C 58mm filter adapter for my Canon G1X.  It works just as advertised.  Great for using when shooting water scenes or around shiny, non-metallic objects.","05 1, 2013",4.0,B00004ZC8Y,Great value and works just fine,"Phillip Perry ""TNphilp"""
"[0, 0]",1351900800,ADPGE1X85GNDH,"I needed a polarizer for my 18-35 mm lens, looked over what was available and bought the Tiffen.  Works great easy on and of the lens, full coverage with no vignetting","11 3, 2012",5.0,B00004ZC8Y,Tiffen 82 mm polarizer,"Photo Bee 1 ""Bee"""
"[1, 15]",1210291200,A1P7J7J1FINUUE,"ALthough it is specified by Panasonic, this filter does not fit on the HDC- SD1 AVDC camera.  the vendor did allow return but I had to pay shipping and was not pleased.","05 9, 2008",1.0,B00004ZC8Y,Does not fit the Panasonic camera,Photokent
"[0, 0]",1398297600,A2KFYUTOA05RQA,"Cuts down extra light, glare, reflection from water. Sky looks real blue, green is more greener. Water has less reflection. In fact, Circular Polarizer is one thing which every DSLR enthusiast should purchase while purchasing the camera itself.","04 24, 2014",5.0,B00004ZC8Y,Highly recommended for outdoor photography,Piyush Kansal
"[3, 13]",1301875200,A2MDHY259AHH7T,"This filter is well made and the rotation of the polarizing element is smooth and flawless, however, while it ""fits"" on the Tamron 200>500 zoom lens I purchased it for, it does not allow the lens hood to be attached and so should not be sold for that lens. I was able to return it for full credit and purchased the Sigma AF11960 EX DG 86mm polarizing filter instead and that filter fits and allows the lens hood to be attached. Note that the Tamron lens has its own filter ring rotation element.","04 4, 2011",1.0,B00004ZC8Y,Excellent but...,PJM
"[1, 1]",1379462400,A3KVGXZMPELV8W,Tiffen makes some of the very best filters. These work perfectly with any Canon. I bought these along with the UV filters.,"09 18, 2013",4.0,B00004ZC8Y,Good stuff!,Prabuddha Mohanty
"[0, 0]",1368489600,AAF0ZIN29EDCH,"Works as expected! The skies are prettier. Better contrast. Easy to turn. The CPL has front threads so I was able to attach a metal vented lens hood over it. Overall, it made taking outdoor photos pleasant!","05 14, 2013",5.0,B00004ZC8Y,Perfect.,Precious Kim
"[0, 2]",1224028800,A23WK90D4Y1O0U,"tiffen filters are good glass,it is the brand used in hollywood,this is good enough for me","10 15, 2008",5.0,B00004ZC8Y,tiffen cpl,price man
"[0, 0]",1399248000,AGEWQKBM95E8L,"This filter does exactly what I want it to do, and it does so without creating more work for me at the end of the day.  It mates nicely to my lenses with a feeling of &#34;cross threading&#34; / &#34;hard threads&#34; that other filters in my gear bag do.  The CPL portion works just like you would want it to as well, your able to rotate the filter to best align it performance to the shooting environment your in.  I would recommend to my friends.  Good quality at a good price.","05 5, 2014",5.0,B00004ZC8Y,Works just like I want it to.,R1200GSA
"[0, 0]",1399680000,AREREJA1RM5CK,Tiffen 72mm Circular Polarizer filter is really improved the DSLR photo result.The quality of filter is really good.I would recommend this product.,"05 10, 2014",5.0,B00004ZC8Y,Tiffen 72mm Circular Polarizer,Rachit Desai
"[0, 0]",1390348800,A2VZMY1NQ81T1S,"To be fair, the falling off may be the lens - I can't tell. Basically it seems like there just aren't enough threads engaging. I am using it on a refurbished (by Nikon) Nikon AF-S 55-300 1:4.5-5.6. I have NOT tried any other filter on the lens.I  have the same filter in 52mm and have used it on 2 other lenses (18-55 and 55-200) and it seems to engage more than this bigger filter in the longer lens.As long as you get it seated and remember to twist the filter orientation in the direction of tightening the filter it's okay. I got it backwards and ended up unscrewing the filter (which only seems to be less than a full revolution - less that one full thread) and it fell into dry sand. It doesn't look like it got damaged but I just don't enjoy using it because of the high possibility it may fall off again.And, it's hard to get the threads started.Again, I haven't used any other filter on this lens so it could be the lens too, which is more of a question because the lens was refurbished (although the threads don't look bad or as though they'd been truncated somehow).As for the pictures, I used it to effectively remove glare from a water body. It seems to work fine (as does my 52mm which I've used a lot more). No complaints but I may not see differences between this and a B+W anyway. I can certainly see the difference between this and no filter. I'd buy one again. I think the Tiffen's are a great cross between results and price. When I start seeing artifacts maybe I'll spring for a B+W or other brand.","01 22, 2014",4.0,B00004ZC8Y,Polarizing works good but it fell off my lens,Randall A. Morter
"[0, 0]",1389139200,AV6QA0ZO4VJJP,"Sunny day & you are out shooting, this is a must have. Easily, the best item I ever purchased & my favorite. The colors are all enhanced and so vibrant after using this. Must have for any photographer.Amateur alert: Make sure you do not have the polarizer mounted while shooting low light. It can bring down the light by a stop or two.","01 8, 2014",5.0,B00004ZC8Y,Must have for outdoors,Ranganathan
"[0, 0]",1382486400,A253IOATGMT2UP,"Generally, Tiffen makes good UV filters and other static ones. I found this circular one to not be very effective, didn't notice much difference when rotating. I was at the 90 degree angle too the sun as suggested, too.","10 23, 2013",3.0,B00004ZC8Y,"Tiffen, do I love thee?",R. Beaton
"[0, 0]",1340755200,A1PH8A37DZKKKJ,"I have already taken several pictures with it.  It does appear to enhance the blueness of the sky, however I do not see a difference when rotating it.  Will try it against the glare of water.","06 27, 2012",4.0,B00004ZC8Y,It Works,"RC ""RC"""
"[11, 13]",1252800000,A1MTULV08ZGKYY,"For outdoor photos, I would definitely get a CP so that the colors of the landscapes are deeper. As an amateur photographer, its great bang for the buck, especially since I can't tell the difference between this and some $200 CP. Please do note, that this CP does get tight on your lens sometimes. My personal favorite and reliable way to get off a stuck CP is to wrap a cord (such as USB) around the CP and twist it off that way. Works every time. =)","09 13, 2009",5.0,B00004ZC8Y,Great circular polarizer.,"Regan Cheng ""MysticX23"""
"[1, 1]",1400284800,A22VP0EOGRH9WQ,good quality but then again I.ve never had a bad filter from tiffin. my earliest filter was purchased in 71.,"05 17, 2014",5.0,B00004ZC8Y,good quality,rekoj
"[2, 2]",1346976000,A4N2VK9DYK2JQ,"I love CP filters.  This filter has no noticeable loss of image quality, though you do lose a bit of light with it, as with any CP filter.  Just learn how to use it correctly and take good care of it and it will give you blue skies and transparent waters for a long time.","09 7, 2012",5.0,B00004ZC8Y,Awesome,Reviewer
"[0, 0]",1395273600,A3BXM7NGJ4PSBJ,It's amazing how a good circular polarizing lens can help your camera see through glare on the water and cut other glare.  You can actually tune in the effectiveness by rotating the outer ring. You don't want to use them in low light situations because they cut down your lens by a stop or so.  This is a good one for 46mm lenses and it comes at a very reasonable price.,"03 20, 2014",5.0,B00004ZC8Y,Handy lens to reduce glare,Richard Boardman
"[0, 0]",1399161600,A19SQGUKEU3II8,I've only used this a few times since I bought it so my review will be limited.  I'm still finding it difficult to get consistent results with this filter but from what I've read it's not unusual. With continued use I expect that at some point it will be 2nd nature.,"05 4, 2014",4.0,B00004ZC8Y,Tiffen,Richard L. Stavale
"[0, 0]",1387670400,A2EBQVG0UX922E,Good to have especially in sunny shots. Seems to make all photos more clear. Good feature to have when taking outdoor photos and under flourescent light.,"12 22, 2013",4.0,B00004ZC8Y,Good to have this lense,Richard Tollner
"[1, 1]",1391385600,A309VCSXQGIJ9L,This was a good purchase. Did not realize what I was missing in my outdoor photographs until I started putting this filter on and taking pictures. Definitely makes a difference in every shot! Just remember to put the &#34;Tiffen&#34; logo towards the sun as you spin it...it does need to be in the right spot to work properly. But can easily be adjusted for more light as needed too.,"02 3, 2014",4.0,B00004ZC8Y,Good purchase,RICH
"[0, 0]",1404864000,A2YFS3AYX720ZX,Couldn't justify $100 or more for another brand. I am  not going into hot dusty deserts or steamy jungles so this works just fine for me in local state parks. My pictures look beautiful on my Nikon D3300 and I am very picky about the way a picture should look so I am very happy. If you are going to be in very harsh conditions when you photograph then yes you probably might need super multi coating and hard metal super duper metal casings but bring $100-$300 to pay for the filters.,"07 9, 2014",5.0,B00004ZC8Y,WORKS GREAT FOR ME,RJ from PH
"[0, 0]",1365465600,A2W3NN5IESSPQI,"It fit's and works as a polarizer should. This company has been making filters for a long, long, long, time.","04 9, 2013",4.0,B00004ZC8Y,It's a Tiffen Polarizer,"Robert G. ""Robert"""
"[0, 0]",1320796800,A2RGV7U8CUKMOO,"Arrived on time.  Ordering from Amazon, as usual, was very easy.  Also the price was reasonable.  I have other Tiffen items and this is a great addition.","11 9, 2011",5.0,B00004ZC8Y,circular polorizer,Robert G. Wilson
"[0, 0]",1393200000,A1M2YYD849IH4W,"I was looking for a filter that would provide me with a good performance at a good price, and this one definitely nails it.","02 24, 2014",4.0,B00004ZC8Y,Great filter for the price,Roberto Garcia
"[0, 0]",1396051200,A2S5M8SLCU3BNI,"I used this on a videography shoot lately. Now it may not be one of those top of the line filters like the Pro's like to use, but it gets the job done. I had no problem with it at all. I definitely give product a great review. Just set up your shots accordingly and you should be just fine!","03 29, 2014",5.0,B00004ZC8Y,Sunglasses For Your DSLR,Rodney Cooper
"[0, 0]",1380672000,A39J88AKDWZQLG,"Good quality filter, metal and glass construction. So many of the lower cost filters these days have plastic mounts, but this one feels like brass. Threads on and off easily without being too loose. Seems to be pretty tough, although I haven't drop-tested it yet. Since it's not a warming polarizer, it cools colors slightly, but on most days I like that.","10 2, 2013",4.0,B00004ZC8Y,Tiffen Circular Polarizer,Roger Engle
"[0, 0]",1371168000,A72TPB3VX3HZF,If you haven't used on of these you cannot imagine the results. Clouds pop out of the sky and reflections are a thing of the past. Belongs in every camera bag and this one seems to be good quality 'course you get what you pay for.,"06 14, 2013",5.0,B00004ZC8Y,"Cloud ""popper-outer""","Ron Byrd, Sr."
"[0, 0]",1372550400,AMNQ4QPC6GZLI,Once you get use to it you will wonder why you did not buy it before. It is a amazing fitter. Keep it clean and your pictures will be  amazing and remarkable. I bought it for my new Nikon 55-300mm and I'm glad I did.,"06 30, 2013",5.0,B00004ZC8Y,Once you get use to it,"Ron - Danville, CA"
"[0, 0]",1371513600,A2J9HHDCS8HP73,It gets the job done and is no where near the cost of the expensive ones. I use it on my Nikon D600 and it works fine for me.,"06 18, 2013",5.0,B00004ZC8Y,Lens Cover,"RP ""RSP"""
"[8, 10]",1242172800,A1MUDY0X0ZHI4P,"I paid $23.40 for this filter, and I have also ordered several other of their filters.  They get the job done, but they arrive in TERRIBLE condition. They always come covered in dust and somtimes small smudges -- not what you expect from a new product.  However, a compressed air to blow off the dust and 100% ethanol with lens paper cleans them up nicely.  This item does not turn smoothly to adjust the polarization.","05 13, 2009",3.0,B00004ZC8Y,"Gets The Job Done, Does Not Come in Perfect Condition",R. Schmidt
"[0, 0]",1384214400,A278B7GUWA30DF,This filter is absolutely the best for outdoor photography especially when near water or want to accent clouds in the sky. I have use this filter almost every time i  photograph outdoor landscape.Perfect fit for nikon lens. Very versatile filter at a reasonable price.,"11 12, 2013",5.0,B00004ZC8Y,"This filter is absolutely the best for landscape photography,",R. Slider
"[0, 0]",1395878400,A25ZITB21YM7TB,Bought this one to fit my larger lens.  It's amazing how many people don't understand that the polarization is only effective when shooting with the sun to either side.,"03 27, 2014",4.0,B00004ZC8Y,Works as expected when used properly,SafetyRick
"[0, 0]",1395619200,A31FHQVCAND5TD,I shopped around for quite a while to find the right polarizer lens for my camera and shooting needs. This filter really helps to enhance the colors of the photos I take.,"03 24, 2014",5.0,B00004ZC8Y,Must have polarizer filter,Sara
"[1, 1]",1340409600,A2OYJ9W011CM9L,"Inexpensive and very good value, there is no tint or any degradation in image quality. I'm very happy that i choose Tiffen. Highly recommended.","06 23, 2012",5.0,B00004ZC8Y,Look no further,Sathish
"[0, 0]",1362182400,AY4WE4ONB6HPR,"Why doesn't a polarizing filter just come standard? I can't believe I've taken all these photos without one. When I take a picture outdoors, now the sky is actually blue! Where there used to be glare, now there is none. Using this everything just looks better.I'm using this on a Panasonic DMC-GF2 on the popular 20mm lens. It screws on perfectly, and then allows you to spin it to adjust the polarization. Just get one.","03 2, 2013",5.0,B00004ZC8Y,Why didn't I know about this before?,Scott Rubin
"[0, 0]",1388361600,A2QGUCKGDFFAJI,"I've never used a top-of-the-line circular polarizer, but I'm happy enough with the results from this one that I don't think I will ever upgrade much above this one. It's stayed free of scratches and cleans easily in the field.Used with various Canon EF L-Series lenses, you can see sample images at 500px.com/seannmhogan","12 30, 2013",4.0,B00004ZC8Y,Works Great.,Seannm Hogan
"[107, 111]",1152403200,A3G007LQX6KGOD,"The Tiffen circular polarizing filter does exactly what it's supposed to do, and it does it well. The threading fits on my Nikkor lenses perfectly, screws on and stays put. The rotating ring on the filter is not too tight, nor too loose and rotates very smoothly, staying put where it's set at. When comparing identical images taken with and without the filter, there are no noticable distortions or color shifts present.","07 9, 2006",5.0,B00004ZC8Y,Excellent Quality,SevereWX
"[0, 0]",1388361600,A212AGOUD8GI5D,What I requested as a gift to improve the photos and different angles that I take.  So far have been impressed with the quality of the photos when using the filter,"12 30, 2013",5.0,B00004ZC8Y,received as a gift,Shaun C Lampron
"[0, 0]",1380672000,A22BZD9BW8YPZF,build quality is super and i never expect this with the price range. was able to take good shots in direct sun. finaly Texas sun is a blessing.,"10 2, 2013",5.0,B00004ZC8Y,exceeded my expectation.,Shiaz
"[0, 0]",1354147200,A1N5D9ZDGV6B0X,"It's really nice, and works great with my NEX-5R.Really easy to put in front of your camera lens.I totally love it :)","11 29, 2012",5.0,B00004ZC8Y,Great CPL,Shimeng
"[0, 0]",1397520000,A323OV5XALW25C,Does exactly what it is supposed to do and great price!  I use it on my Minolta 35mm 2.5 and it enhances the image clarity and contrast...,"04 15, 2014",5.0,B00004ZC8Y,Excellent filter,sidedoor
"[0, 0]",1368835200,ABMN74TBW5UWE,"I'm using this currently on my Canon 50mm f1.4 lens for day time shots and to reduce unnecessary glare aside from better saturated colors if not add some warmth.Construction is great, solid, no distortion looking at the filter and the 58mm fits perfectly on my f1.4 lens.  Like any filter you'll find the lens cap won't be a solid fit as the thread on the opposite end isn't as tall.  But the cap will stay there but just be sure to watch for any bumps that may cause it to come off.The range which it cuts the glare on glass, windows, water and any reflective surface is great.  The sky can look washed out all the way to saturated darker blue color with clouds popping out while depending on the orientation you can add a cool or warmer feel to the photos.I've used Heliopan and B+W so compared to the pro-grade filter, you'll probably find that this polarizer isn't the best out there but for the price it does what it's supposed to.  When I had B+W 77mm multi-coated CPL ($150 here) on my Canon 70-200mm lens, the sky really popped with dark saturated blue skies and the control was better.Overall it's a great polarizer.  Unless you absolutely need more saturated colors and reduce glare to the maxium then go with the more expensive multi-coated filters.  I would say this Tiffen filter is a standard for circular polarizer and won't disappoint.  Plus it protects your lens like any UV or other filters used.  I'd rather smash a $20 filter versus a $400 lens.Circular polarizer does make daytime shots more fun and less correction post processing.  And sometimes you can't control everything you shoot with so a filter becomes a must in some cases.  With a lens that can be as wide as f1.2-f1.8 sometimes putting the ISO level 100 doesn't always allow you to shoot at the widest aperture.  In a sense it does act like a neutral density filter to a degree while cutting glare and allowing you to shoot a fast moving subject or freeze the moment.","05 18, 2013",4.0,B00004ZC8Y,"Great for the price, does it's job",Sidehop
"[0, 0]",1377475200,A3Q5GZ46OUL4H5,"I was worried how this will work for me, but it is.will explain the details later with pics if possible..- SJoseph","08 26, 2013",5.0,B00004ZC8Y,Great Stuff,S. Joseph
"[0, 0]",1373846400,A3GVTK181RD96Y,Really brings out the definition in clouds.  OK for cutting reflections on water too.  Another quality product from the folks at Tiffen.,"07 15, 2013",5.0,B00004ZC8Y,Good product,S. J. Simmer
"[0, 0]",1391558400,A2OETOGU3YETB7,It is hard to believe the SRP as this is not a super thin filter (which allows multiple filters without getting into the field of view) but it is an excellent coated polarizing filter with smooth circular action.,"02 5, 2014",4.0,B00004ZC8Y,Excellent for the price,Skitty
"[0, 0]",1404432000,A2Z7BXFUASN9MX,"Got this for my 17-40 F4L USM. It screws on smoothly, the ring also turns smoothly.There is no image quality loss as far as I can tell.","07 4, 2014",5.0,B00004ZC8Y,"Good image quality, smooth rings",Sky
"[4, 5]",1389312000,A2IN3CD0TZQYPM,"I tried every way I know to get this to thread on without stripping the lens, including putting the filter in place and counter-rotating it so it would &#34;click&#34; into place then I could thread it on.Nothing worked.  I did gently try to force it to mount, but it would just pop off.  I suspect it was part of a bad run, and it doesn't look like the threads are cut properly in the filter.The lens is a brand new Canon 18-135mm.  The filter threads in the barrel look perfect so it's not the lens for sure...I pulled it out the box new and tread to put the filter on.  No luck.I've been a pro magazine photographer for 30+ years, I know gear.Bad filter.I see some others in reviews here had the same problem .  I rolled the dice and lost, now got to go through purchasing all over again.","01 10, 2014",1.0,B00004ZC8Y,Lens won't thread onto brand new lens out of box,Skypix
"[0, 0]",1403481600,A24TW54GN2WZ50,Bought three of these. Works great but two of them is kind of loose when trying to turn. May be it is me.,"06 23, 2014",4.0,B00004ZC8Y,Ok,"S. Lau ""slx2000"""
"[0, 0]",1371945600,A1AKDHST4X5P6A,"works very well, just recently go this and a Hoya for a different lens.  Both work very well on their respective lenses, and I've quite happy with both.","06 23, 2013",4.0,B00004ZC8Y,works very well.,"smont ""SMM"""
"[0, 0]",1362268800,A3894ZAF867VHA,I have used polarizers for years and expect to have no issues with the Tiffen brand. I did have to remove the filter for indoor shots because it seemed to have an affect on sharpness of images.,"03 3, 2013",5.0,B00004ZC8Y,great expectations,Snowbird
"[0, 0]",1388534400,A2F2U0UT8U0W8T,"This is a nice quality polarizer.I've not gotten full use yet, but I still need to check this out compared to another polarizer.I like the quality of this polarizer because it is smooth is how it rotates and is solid.A great buy if you are looking for a polarizer.You should check out photographic reviews to see if how Tiffen brand polarizers are what you are looking for.Each brand may be lighter or darker in the image you get so look into that as part of your research.","01 1, 2014",3.0,B00004ZC8Y,Nice polarizer,Sonny Hung
"[1, 1]",1397520000,A1VHNAZV6O68RY,I bought this polarizing filter because I do a lot of scenic photography. It helps bring out the shapes in cloud formations and gives a richness to greenery and sky.It easily attaches to my lens and pictures turn out sharp and clear.Does exactly what it is made to do.,"04 15, 2014",5.0,B00004ZC8Y,Tiffen Delivers,stephanie stone
"[5, 5]",1357516800,A1WP7TOCJC3SWV,"I have never owned one of these before so when I got it I looked through both sides, turned it all the way around, and didn't notice any difference.  I concluded that I received a defective filter.One poster here suggested to look through it into a mirror.  One way it should look clear and the other, dark.  It did!.Another person on YouTube suggested the same thing, but instead looking at a computer monitor.  Again, clear one way, dark the other.Finally I took it outside and tried it on automobile reflections.  Without the filter there was a wide splotch of glare on the hood of the car and with the filter, the splotch was reduced to a tight circle about the size of the sun, so it does work.  After all, it was a direct reflection of the sun.As for bluer sky's, I tried that and it made them bluer (I think?).  It also made pronounced differences on the grass color which was easier to see.  Anyway, I understand that how much difference this makes is determined by the angle of the light so I have some more testing to do.Anyway, at first, I was ready to send this back because I didn't know what to expect or how to test it.  This is one case when ignorance is not bliss.I have to assume that a better filter will be better, but for the price difference, this seems to be a good filter with which to get your feet wet and perhaps will be all that many of us need.On the issue of whether the filter degrades the image...I have only taken a few pictures, but I cannot see any degradation what-so-ever.  If fact, I see an improvement in shadows making everything seems a little more defined.","01 7, 2013",5.0,B00004ZC8Y,Thought it didn't work but I was wrong.,Steve
"[0, 0]",1399420800,A3OQMITFF2L9MX,"You have to have this for better quality photos, both indoors and outdoors. Its easy to assemble and it protects your lens glass","05 7, 2014",5.0,B00004ZC8Y,polarizer,steven kempter
"[0, 0]",1340064000,ASA4ECJJKPSY2,"The lens works beautifully, and rotates cleanly. It is easy to install and remove and gives great results in my photographs.","06 19, 2012",5.0,B00004ZC8Y,72mm circular polirizer lens,Stew
"[1, 2]",1248393600,A3SR4RF2PO47XD,Fits right in to my Canon 17-85mm IS USM lens. Does what its supposed to do without any degradation in image quality.,"07 24, 2009",5.0,B00004ZC8Y,Great product!,"Subhankar Chakraborty ""Techno Geek"""
"[1, 1]",1366329600,A16EJJEAWOUNKV,"This filter has an okay effect and it spins pretty easily, but the part that spins is extremely loose. It moves about a full millimeter forward/backward just from tilting the camera. If I take it off and shake it, it sounds like the glass is about to fall out. It is extremely loose and I will be returning it.I may have gotten a bad copy and I suspect it could have been damaged in transit since Amazon put virtually no padding in the box. Either way, I was looking forward to using this and I am disappointed because this is the third time I've had to return some piece of camera gear I just ordered from Amazon. Sometimes I think Amazon orders sub-par batches of goods and I really wish their warehouse would put some more padding in the box. I'm not sure if I will reorder the same item or if I will reorder from Amazon.","04 19, 2013",2.0,B00004ZC8Y,Extremely Loose,switzertex
"[0, 0]",1370476800,AY809M9FPXSTI,This is an easy to use polarizer - just attach to your lens and it's ready!  Arrived quickly and in perfect condition.,"06 6, 2013",5.0,B00004ZC8Y,Easy to use and effective,TammyC
"[0, 0]",1396656000,A7UMES58JMQHE,"Works as I expected. It was quite difficult to get on my Canon EF 10-22mm lens the first time.  I thought it wasn't going to fit, but then finally it lined up.  Once it was on it worked great!","04 5, 2014",4.0,B00004ZC8Y,"Tough fit at first, works great though.",Technobabble
"[0, 0]",1397347200,A2R1KGV5L7AOR7,I did some research on filters and I found Tiffens seemed to have the best bang for its buck.Its a solid filter and performs really well but the polarizer can be a bit on the annoying side.it does suffer from that weird overlay due to the polarizers meeting.Either way it does what it needs to without being overly priced.Great item.,"04 13, 2014",5.0,B00004ZC8Y,Great little filter but it can definitely feel a little cheap,TheFinalWord
"[0, 0]",1363305600,AXTYKVYMN0GUB,"A polarizing filter is almost essential for many types of photography and this one seems like a very good value. You can spend a lot more for another brand, but this one does the job just fine.","03 15, 2013",5.0,B00004ZC8Y,Good Value,"Thomas G. Mortenson ""TomM"""
"[0, 0]",1389052800,A1K5WKVK07E2X8,"Nice quality. Really enhances the contrast composition, especially during early mornings, sunsets or golden hour just after the sun sets. A must for reducing glare from reflections on lakes and bldg. windows.","01 7, 2014",5.0,B00004ZC8Y,Tiffen Polarizer filter,Thomas J. Drisgill
"[1, 2]",1269734400,A3IK1R21UTKWZM,"It's a polarizing filter.These are great for making clouds puffier like the yellow filter in B&W; photography.  It's also nice for reducing glare from water and windows, and makes snow sparkle.","03 28, 2010",5.0,B00004ZC8Y,"Great for water, snow and clouds","Thomas K. Hershman ""Tom"""
"[9, 9]",1269648000,A1ZJB5YBMOB8TM,"I bought both this Tiffen circular polarizer and the Tiffen Haze-1 filter at the same time. Shooting across a broad valley on a sunny day at some distant mountains I used both filters separately and together. The circular polarizer did a better job of reducing the obvious haze producing more saturated colors both in the viewfinder and on film. The Haze-1 did deliver a noticeable effect, but the circular polarizer was better and is priced accordingly. The atmospheric haze was so bad on that particular day that, without the filter(s), the resulting images were useless. I had also tried a cheap no-name circular polarizer for comparison. This Tiffen was superior to the no-name by a wide margin.","03 27, 2010",5.0,B00004ZC8Y,circular polarization,Thomas L. Clark
