reviewTime,helpful,overall,summary,asin,reviewerName,reviewerID,reviewText,unixReviewTime
"07 3, 2012","[2, 3]",3.0,"...Or, Tie Some Weights To Your Thumbs...",B000A6PPOK,The Continental,A3S5WHEIS5W6K1,"It's a great keyboard EXCEPT for the spacebar. The spacebar requires an unusual amount of force, compared to the rest of the keypads. It's frustrating to hit the spacebar and get nothing; and then have to hit it again, harder. It's a design flaw. The spacebar keypad measures five and one-half inches in length but is only most responsive at its center. The keypad is less responsive away from its center; until it tweaks or is completely stuck. If you have heavy hands and gorilla thumbs you may not have a problem. The keyboard seems durable enough for that. Otherwise, I would not recommend it for frustration-free typing.",1341273600
"04 9, 2012","[0, 0]",5.0,Excellent,B000A6PPOK,TheDave,A28ZV1WA9G093H,I'm writing on this keyboard right now! I've been using this keyboard both at work and at home for over five years. It's a great product and a comfortable fit for me.,1333929600
"04 10, 2008","[1, 2]",1.0,Broken right out of the box,B000A6PPOK,"The Dude Abides ""The Dude""",AWIVQKQHGIQ8P,Well mine was broken out to the box and I lost the receipt so by the time I got around to returning it it was too late.  The lost receipt was my fault it not working out of the box does shows poor quality control.,1207785600
"11 21, 2013","[0, 0]",5.0,Love and ergonomic keyboard.,B000A6PPOK,"Thomas J. Floria ""Tom Floria""",A1U2DUIIQJRY6Y,"I love an ergonomic keyboard. Once I learned to type on it I really don't want anything else. It supports my wrists, the keys are easy to use and the angle means I am not reaching or stretching my hand as with a regular keyboard. Accuracy and speed have not improved, but I blame the operator not the instrument.",1384992000
"02 13, 2014","[0, 0]",2.0,Not a fan.,B000A6PPOK,tim a ellis,A3OHEHJ4DBIUFO,"I guess it depends on your style. I far prefer the Comfort Curve Keyboard 2000 over this one. This one has more buttons though, which might be your thing.",1392249600
"12 30, 2012","[0, 0]",5.0,On my third one = thats a good thing,B000A6PPOK,Timothy D. Williams,A1ZRKRDFWG1TC,"I've been using this keyboard model since 2008. I replace them every few years, partially for sanitary reasons and partially because I simply wear them out. The keys begin to show wear after about two years of heavy use like any keyboard would.My first two were v1.0a, and my newest one is v1.0c. All they changed is the windows key logo to match the Windows 8 logo. That's a good thing because there is almost nothing I would change with this keyboard.I wish Microsoft made a mechanical version, that would be a dream come true. I also wish it were PS2 compatible (with an adapter) but this wont be an issue for most people.Good job Microsoft.",1356825600
"01 16, 2014","[0, 0]",5.0,Excellent keyboard; Easy transition for previous MS Natural Keyboard Pro users,B000A6PPOK,Timothy,A2NWY7C5JUHHHW,"I own 3 MS Natural Keyboard Pro keyboards. I spend 10+ hours a day in front of a computer. After YEARS of use, they are old, discolored, and grimy. After my coworkers commented on how grimy they are, I finally decided to purchase this keyboard as a replacement.I prefer the key layout that features the 2x3 Insert/Home/Delete/End keypad and the mostly horizontal arrow keys. Several manufacturers of other natural keyboards like to stack these keys up. I'm happy to say the original key layout is used on this keyboard (which you can see in the pictures).The key press on this keyboard is much quieter than the MS Natural Pro was, but the key presses are still authoritative and confident. The note has moved from a &#34;clickety-clack&#34; to more of a low &#34;thunk.&#34; If you're on a solid desk, it makes nearly no noise at all. One of my desks is a bar-height wall mount, so the thunk is a little louder there, but this is in no way a show stopper. The space bar is the loudest key.I've read a lot of other reviews about the space bar being hard to press. Initially, I definitely noticed a slight difference. After a day's use, either the space bar has &#34;broken in,&#34; or I simply don't notice it any more. Again, not a show stopper.If you're transitioning from a &#34;normal&#34; keyboard to a &#34;natural&#34; one, I highly encourage it. It will take a few days to adjust to the new layout, but it is much easier on your wrists and hands (must try it to believe it). If you're a &#34;hunt and peck typist,&#34; you're not going to benefit from this much.I bought one as a trial. I liked it so much more than the older keyboard that I bought another. This is still the best keyboard out there, in my opinion. I wouldn't buy anything else. Highly recommended.",1389830400
"02 15, 2006","[12, 20]",1.0,"I ached before, now I hurt.",B000A6PPOK,"T. K. Paul ""imatyak""",A3M7R4PD0FEPUB,"I spend anywhere from 3 to 7 hours typing nearly every day.  I bought this keyboard thinking I would relieve some of the aching that recently developed in my wrists and arms.  I tried for over a week to get used to this keyboard and finally decided to return to my old one after nearly ending up in tears from my discomfort and frustration. I was never able to adjust to the key placement and my typing speed was severely affected.  I don't necessarily wish to discourage anyone from buying this keyboard, but instead ENCOURAGE trying it out in a store first.  I believe I should have tried a less ergonomic keyboard first as I may have had an easier time adjusting.  Pay close attention here: the spacebar is unbelievably stiff, just as another reviewer mentioned.",1139961600
"03 19, 2008","[0, 0]",4.0,Ultimate keyboard,B000A6PPOK,"T. Murray ""PhantomWolf""",A3NTC4H1OE47YU,"This keyboard is the best I've worked with in a long time and its what I suggest to all my family and clients especially if they are always on the computer. its style is very good and its funtionality is great, I've been useing this keyboard for more than 6 months and even though I have put in 72 hours straite behind the system in one go it kept my hands from getting tired as they usually do when doing extra long times at the computer. all in all its a good product and one that should be considered seriously.",1205884800
"11 21, 2005","[7, 7]",4.0,Yep--stick with corded (and microsoft) for keyboards,B000A6PPOK,tomjonesrocks,A33SG2UA24DJ9P,"Tried the whole gamut of keyboards and this is the best one I've had.  Feels like quality, is sturdy, and relatively gimmick free (although the annoying f-lock function key nonsense is included here).Do yourself a favor and avoid cordless technology (bluetooth especially) when it comes to keyboards.  A cordless mouse is a solid choice--but a cordless keyboard--what's the big gain there anyway?  They shut down all the time to save power, there's often a lag--and that's just the tip of the iceberg.  After a little reading on the subject you'll understand why corded, for now, is the way to go for keyboards.In my experience, Logitech makes the best mice and Microsoft makes the best keyboards.  Logitech's designs are getting stranger and stranger while Microsoft is focusing on what's worked on previous designs (related to *keyboards*) and have made some smart improvements.  I'd be shocked if you were very disappointed with this item unless the ""wave"" design is simply not for you.Mice though--different story.  Microsoft still has the cheapo, lightweight thing going on those.  Another reason to buy just this and go with another mouse.",1132531200
"01 13, 2013","[1, 1]",5.0,Excellent keyboards - no delay - good on your wrists,B000A6PPOK,"Topgun ""RP""",A3PZZDX934ZAPI,"I purchased 10 of these for my entire team, we write a lots of documents and email and some of the folks had started talking about ergonomics on the desk; these keyboards seemed to be a great way to get them something new. For those in the team that knew how to type this was a breeze and actually increased speed without increasing pain. For the rest of them, the learning curve was steep as they first had to unlearn their existing crazy typing style and start all over again. The adoption rate has been close to 90% and that was way more than I had expected so a testimony to the design of this keyboard. I now need one at home to replace the classic keyboard I have there!",1358035200
"11 23, 2013","[1, 1]",3.0,The keyboard is perfect other than the unreliable and hard to press sticky space bar,B000A6PPOK,TopShelfSelfHelp,A2RN3GDPYLRG3H,I really want to love this keyboard but MS is making is so hard! I purchased mine at best buy and I had to return 3 in the past 48 hours. The space bar is such a piece of #$%$@.. It keeps sticking or is extremely hard to press down. I spent alot of time on my computer and I cant waste time with this unreliable space bar. There is tons of hacks and tricks you can do online to get the keyboard to perform better. I tried some of them on the first 2 keyboard but it made them worse. So I finally just kept the 3rd one standard and I am going to hope the space bar unresponsiveness goes away over time. The store model was working great however I think its because thousands of people have pressed the space bar down and it fixed it. I am hoping this will be the same for me. Everything else about the keyboard is perfect for me. GOOD LUCK with yours.,1385164800
"02 17, 2013","[0, 0]",5.0,I'm really liking this keyboard,B000A6PPOK,torpex505,A13SOY1HS45K0N,"This is my first &#34;ergonomic&#34; keyboard.  I wasn't quite sure if I was going to like it, but it is forcing me to learn to type a lot better.  I really like the &#34;hot keys&#34;.  I used to assign keyboard combinations to desktop shortcuts, but pressing one button is a lot easier than having to press &#34;ctrl+alt+(and some letter) to open a folder or file.  I also like the =, (, ), and &#34;backspace&#34; keys over the number pad.  I do a lot of work in excel and this makes formulas a lot faster to input once you get used to using those keys.",1361059200
"02 18, 2014","[0, 0]",5.0,Nothing else compares,B000A6PPOK,"T. Riehl ""Quiet Patriot""",A1KY43LHZ99NVH,"This is the best keyboard for accurate typing and is comfortable.  If you have large hands, it prevents most of the dual key hits.  Ergonomic and trustworthy, hard as it is to praise MS.",1392681600
"06 29, 2014","[0, 0]",4.0,Very nice keyboard,B000A6PPOK,Troynm,A1QMWYDHK9PGL2,I use this keyboard for hours daily and it works for me. I confess that I don't use any of the extra buttons and features. I like the padding on the wrist rest.The only thing I don't like is the space bar takes extra effort to use. It is fairly stiff compared to other keyboards though I've gotten use to it. Maybe it will break in after a while.,1404000000
"09 13, 2011","[0, 0]",5.0,Great Keyboard,B000A6PPOK,T. Stratton,APHXWZJ22M17M,"Purchased this keyboard to replace  a 12 year old MS ergonomic similar keyboard that had gotten worn and dirty from spills etc.  Very happy with this new one.  A soft, quiet easy touch for typing.  Once you get used to an ergonomic keyboard, you will not want to go back to flat key board design.",1315872000
"06 23, 2013","[0, 0]",4.0,4 out of 5 like it,B000A6PPOK,T. Whitney,A24AE98TBO15FP,"purchased 5 to try in work place. 4 out 5 liked it. It takes a little time to get use to it from a straight keyboard, but I think the curve helps and the built in palm rest is comfy. The hard thing is going back and forth from curved to straight. The new straight flat top keyboards seem to be the worst to use, at least these have the raised buttons. The replaced keyboards ,dell's from 2006, and had been great, but printed keys started to wear off and new dell's just plain sucked.",1371945600
"08 28, 2008","[0, 0]",2.0,N key is wonky (a common complaint),B000A6PPOK,typo_kign,A1K0L2HBEHFOET,It has been widely reported and I will confirm: The N key is wider than the other keys (to fill in space) and the mechanical trigger for the key is in the center rather than towards the right where you typically hit the key.  This means that half the time you press the N key and you get nothing.  This is especially annoying for me as I'm just learning to touch type.  I have had it for 9 months now and it has only become more annoying.Comfort-wise it is a good keyboard but it's hard to appreciate when 50% of my N's go missing!,1219881600
"04 3, 2014","[0, 0]",5.0,"Over 10 years, No Carple Tunnel yet...",B000A6PPOK,Vance Andrews,A90O8WYPJCQKA,"I have used this natural keyboard (and previous versions of it) for well over 10 years. I have a lot of friends who type quite a bit and many I have noticed actually complain about issues with their wrists. Some having had surgery for carpal tunnel syndrome. I have been working on and with computers for well over 20 years, coding and almost all of my communications via computer as well as writing, and no problems with my hands nor wrists. I attribute this to having used natural keyboards all these years.",1396483200
"01 28, 2013","[1, 1]",5.0,Great,B000A6PPOK,Vaughn Campbell,A1XHKQ5R31843B,"Nice keyboard.  This takes a little getting used to, but once you use it, it feels great and work perfectly.  Key response is good and thye extra buttons make navigation eaiser once you get used to using buttons verses the mouse.  I recommend this to anyone who wants a better and more ergonimic keyboard.",1359331200
"05 7, 2013","[1, 1]",5.0,Can't type on a regular keyboard anymore,B000A6PPOK,"V. Chapin ""ButterflyLady""",A285OSAGG4D3L8,"I love these keyboards. They're good and solid, and I can type like a demon on them - very fast.  Can't type on a regular keyboard anymore.  They can be a little clumsy to handle and do occasionally fall on the floor given their awkward shape, but they survive drops pretty well.  Don't survive coffee spills though....",1367884800
"06 1, 2013","[0, 0]",5.0,Makes typing a pleasure,B000A6PPOK,Vince A. Holt,A8DA1ETS5Q8QU,"If you have never used a natural-styled keyboard, you can't appreciate what it does for your typing position.If you have big hands like I do and small, normal keyboards cause carpal tunnel syndrome, this is a life-saver!",1370044800
"12 26, 2010","[1, 1]",4.0,The (Almost) Perfect Ergonomic Keyboard From Microsoft,B000A6PPOK,"Vincent E. Martin ""Darkbard""",A3QMJMTLJC34QC,"Bottom-Line: Overall, I would state the Microsoft has designed a good, solid, useful, ergonomic keyboard with a lot to recommend it in the ""Natural Ergonomic Keyboard 4000.""Let's face it there is nothing sexy or even new about keyboard design, expect for the rise of backlit units.  But the keyboard is one of the most essential parts of the computer; after all, without one the computer is close to useless.I loved, loved, loved the feel and sound of the old IBM keyboards, but those old white units are hard to come by these days.  The white and black squares clicked and related a fair amount of feedback through the keys.  They keyboard on my HP Pavilion dv9000 approximates the feel and of the old IBM's but not the sound, but I like the keyboard nonetheless.The keyboard that ship with most dell desktop computers, like to one I use at work, are nice units, but they are almost too small for prolonged typing.  There is nowhere to rest the wrists while typing and that promotes fatigue with prolonged use, at least for me.  And over time, my left wrist will start to hurt.So the search has been on for quite some time for the perfect ergonomic keyboard; one that feels good underneath the fingers (provides feedback), provides adequate space for the wrists, while also preventing the dreaded wrist ailment c-tunnel syndrome.I've tried quite a few keyboards over the years so it was time to give Microsoft a try.  The ""Microsoft Natural Ergonomic Keyboard 4000"" almost delivers.The 411Microsoft says of the Natural Ergonomic Keyboard 4000 ""has been expertly crafted to allow you to work in a more natural position. The new Gull Wing design features a 14-degree gable, a natural arc and a curved key bed - bringing the keys closer to your fingers to reduce reach and unnecessary motion, while encouraging a more natural typing position. It also comes equipped with an optional palm lift for a seven-degree reverse slope and a cushioned wrist rest that encourages better arm and wrist alignment.""There are a myriad of silver special function keys throughout they keyboard face including a Zoom Slider that allows for the magnification of digital pictures, maps, etc.  There are also forward and back buttons designed for use with the Internet, as well as (5) customizable My Favorites Hot Keys that can be programmed to ""instantly open the programs, files, and Web pages you use the most.""Situated on the upper left hand side of the keyboard are three shortcut keys (Web/Home, Search, and Mail), while next to the My Favorites Hot Keys you'll find the typical multi-media controls.  Like most modern keyboards the function keys pull double duty depending on whether or not the F-Lock key is activated.With the F-Lock on, they perform their standard functions, however with the F-Lock off, the black keys execute a number of useful shortcuts, including save, print, undo/redo, and reply/forward/send for e-mail programs. An added bonus: the function keys are all labeled with their secondary functions.InstallationI installed the ""Natural Ergonomic Keyboard 4000"" on a Dell DX4300 running Windows 7 Enterprise Edition.  The USB keyboard was recognized right away and all of the function keys worked without installing the included software.First ImpressionsThe first thing I noticed--and I am sure any user would--about the ""Natural Ergonomic Keyboard 4000"" ($24.95 at Amazon.com) is that it's big!  But that is not necessarily a bad thing because the matt black keyboard had amble room for the wrists to rest while typing.  And the wrist rest are not made of hard plastic like most keyboards in this class; indeed the rests are cover in rubber giving the wrist a cushioned and comfortable place to rest.I immediately removed the palm lift; talk about awkward! The palm lift made typing on the ""Natural Ergonomic Keyboard 4000"" a very difficult prospect.  Luckily it is easily removed.It is quite evident that Microsoft did not take a page from IBM's keyboard design book when placing they keys on this keyboard; they are hard to push for the most part and give little to no feedback.  Needless to say I do not care for them.  And because of the ""gull-wing"" design of the keyboard typing on the unit can take some getting used to.  After a few hours of typing on the ""Natural Ergonomic Keyboard 4000"" I got used to the unique placement of the keys and I am happy to report that production is up!ConclusionThough the Microsoft ""Natural Ergonomic Keyboard 4000"" is certainly bigger than some of it contemporaries, that added space is well used.  I like the padded wrist rest, as well as the innumerable special function/programmable keys included in the design.I do not, however, like the feel of the keys, and the gullwing design took some getting used to.  Overall, I would state the Microsoft has designed a good, solid, useful, ergonomic keyboard with a lot to recommend it in the Natural Ergonomic Keyboard 4000.",1293321600
"02 3, 2007","[1, 1]",5.0,Great keyboard!,B000A6PPOK,"Vincent Fox ""Vincent""",AS6534SXKS1KZ,"I use the earlier MS ergo keyboard, and this one is definitely improved!  I use on on a Windows PC and one on Linux and very happy with both.",1170460800
"04 11, 2012","[0, 0]",1.0,"Great keyboard, lame space bar",B000A6PPOK,Vinicius C. Carvalho,ACZZATXUFRN1I,"This is my first ergonomic keyboard, and although it feels kinda strange, I know it will worth in the long run, but the space key is the worst I've ever seen. Besides being huge, its hard and it stucks when you hit on the sides.",1334102400
"02 3, 2014","[0, 0]",5.0,Very comfortable.,B000A6PPOK,"Virginia Davenport ""Mountain Granny""",A2EYQXB9N8ZWRW,"The best features are the way you hands are supported, as well as you wrist.  It takes a little getting used to but very lettle.  The keys are conclave so you don't slide off into garble.  I am very satisfied with the key board and do recommend.  Oh, when you do get off track the number/letters are really easy to see and that does make a difference.",1391385600
"07 25, 2011","[0, 0]",5.0,Fantastic Keyboard,B000A6PPOK,Vlad,A1JG5N0NBCVR7B,"This is my 2nd keyboard of this type - except that I bought this one because it had wire.My other one was wireless and it didn't work that well - it was locking up, probably due to weak signal.Keyboards connected via wires are still way to go.",1311552000
"01 22, 2006","[7, 7]",4.0,"Great typing keyboard, but...",B000A6PPOK,"VladM ""reviewer07""",A3F9710KIUVDGC,"Pros: It's the most comfortable keyboard I've ever used, and I've been typing extensively for decades. If you've never used this type of keyboard before, it will take a little time, like a week or two to get used to the placement of keyes, but I'm sure you will be enjoying it more and more every day. Soft tactile response is exceptionally pleasant. The zoom slider would be excellent, if it always worked as intended (see below).Cons: I bought this keyboard to be sure it's compatible with my new 64-bit system. My reasoning was, if the 64-bit Windows are created by Microsoft and this keyboard is designed by Microsoft, the two must fit each other perfectly. Well, this is not exactly the case.Apparently Microsoft was too busy to design a native 64-bit driver for their keyboards. The driver that comes with this keyboard works with both the 32 and 64-bit Windows, but functionality in the 64- bit OS is limited. You can type fine and most function keys work as intended, but you can not use the volume up/down function even with the Microsoft Media Player in the 64-bit Windows, as it won't work. Also the zoom slider works fine in the MS Word and most IE browsing situations, but does not work with the 64-bit Mozilla (Deer Park version) and even in IE sometimes starts acting strange (such as suddenly becoming a scroll wheel, instead of a zoom). I guess, Microsoft shouldn't complain that many software and hardware companies ignore the 64-bit version of Windows, as they themselves keep ""forgetting"" about it.Another small drawback is that the ""Enter"" key is a bit too small for comfort. But I got used to it and it doesn't bother me anymore.My conclusion: This is a fantastic keyboard for anyone who types a lot. It literally makes typing a joy. Let's hope its functionality in Windows XP Pro x64 OS will be upgraded with a new native 64-bit driver in the near future.",1137888000
"06 18, 2013","[0, 0]",5.0,Wonderful keyboard,B000A6PPOK,"V. Louise Hall ""Lou""",A2Z148SAPX6767,"This is the best keyboard of many I have used.  I am a  zoom user and find the center  zoom wheel easy and quick to use. The keyboard  is a  bit noisy on the  space bar,  but  fine otherwise.  The Ergo mouse is disappointing and it still does not get the  wrist/foreman off the desk and the zoom is  clumsy and not easy to  use.  I would recommend the keyboard, but if you are already having trouble with arthritis in the wrist, save you  pennies  for the side held one.",1371513600
"02 12, 2013","[0, 0]",1.0,Uncomfortable,B000A6PPOK,vpeterson197,A1HPAHP8IKDEEY,I thought the keyboard layout was extremely different the the normal keyboard based on the way the keys were layer out. This made it very hard to comfortably move fluently on the keys. I had to return it because it was not what I expected.,1360627200
"06 14, 2012","[0, 1]",5.0,This keyboard is hands down the best available.,B000A6PPOK,"VulcanJedi ""transcender""",A1CVT69MMATGFK,Microsoft doesn't often get any credit when its deserved and this hands down is one instance it is. This keyboard has been available for years and hasn't been noticeably updated whatsoever since its release....why cause you dont mess with whats not broke.  In fact a few other models have all had changes for the worse in my opinion.This has great tactile feedback. Its certainly bigger than conventional keyboards but its always disappointing to be away from it.  It is wired but I don't think wireless would prove all that fruitful of a feature.I have often thought of picking up spares in case this got discontinued or what not.,1339632000
"03 8, 2012","[0, 0]",5.0,Previous one lasted 12 years,B000A6PPOK,"Wade ""Wade""",A2N9ADDVQCMS42,"Amazon Prime is incredible. I paid the $4 for overnight and have had this for a few days. It is awesome. The folks that complained about the spacebar being difficult to press must have one-off units because as far as other keyboard I have used go, this one's keys are way easier to push. The spacebar is the same way. I like that the internet and mail buttons on the top don't open Internet Explorer and Outlook, they open my default programs for all of the specialty keys on the keyboard. Also, the Intellitype or whatever program that came on the CD (I don't have an optical drive in my desktop so I just got the latest version from M$'s website; If one is savvy enough to find the product on the manufacturer's support site then it would behoove you to get the driver/utilities from there instead of the old version that is physically stamped onto polycarbonate, packaged, distributed to a warehouse, and then delivered to your door.)is incredible. It's easy to make macros and remap keys. Kudos to Microsoft and Amazon.",1331164800
"05 18, 2013","[0, 0]",3.0,Takes some getting used to.,B000A6PPOK,walkabout303,A1MML2MUXAA8AM,"It is different, but I guess that's why it's sold.  I have adapted to it but am not convinced it's a big improvement over a standard board.  I am keeping it though.  It would be much nicer if it was wireless.",1368835200
"11 25, 2013","[0, 0]",4.0,"Good design, but not all it could have been.",B000A6PPOK,Walter L. Johnson,A38Z11QP8B702T,"The keyboard is what I wanted, but why can't Microsoft build in a tolerance for spills?  The spill cover I bought detracts from the keyboard and is less than a perfect fit.  Microsoft could have so easily built drain holes in the bottom of the keyboard and used a membrane over all of the key switches.  Almost every keyboard I have replaced was because of a spill.  I would rate it lower if so many other keyboard from other manufacturers were any better in protection from water damage.I also would prefer a keyboard where I can disable the lock keys selectively so that I don't regularly accidentally hit Caps Lock, a key I could live without, while pressing shift.Amazon.com does not give a good enough explanation of the differences between the standard model and the business model either.",1385337600
"12 13, 2005","[19, 25]",2.0,Returned keyboard within 1 week,B000A6PPOK,"Wayne ""Omegafiler""",A23QII83UGZP5U,"I'm normally a big fan of microsoft ergo keyboards, and have always prefered ergo over a standard keyboard. However, after a few days of using this newly redesigned keyboard, I was extremely disappointed and had to exchange it for a standard logitech keyboard.First, this keyboard is very large. This really isn't a problem. However, the tiny plastic feet that support the back of the keyboard can barely support it's weight. Any pressure on these feet will cause them to bend or break. Once looking at them, you'll easily see why.Second, it looks like Microsoft decided that since the keyboard was split and that they had extra room, they would change the size of a few lettered keys towards the middle so they are twice the size of a normal key! Add this to the fact that the keys feel ""squishy"" and you've got one crazy typing experience. It certainly does not feel natural at all. I really did try to get use to this, but I kept finding myself pressing incorrect keys, or having to look at the keyboard to make sure I hit the right key.The large hot keys at the top of the keyboard are a nice touch. But for media playback, it has a Play/Pause button, and that's it. No next, forward, back, or even a stop button. For no apparent reason, they are simply nowhere to be found.Now, it does feel comfortable (even though you can barely type at half your normal typing speed), and it looks great. And that's where the compliments end. I even had 2 other friends try out the keyboard, and they agreed... it's just not natural.Pros:- It looks great in black/silver- Comfortable to rest your hands on the keyboard- Keyboard has a good solid feel (excluding feet).Cons:- The tiny plastic feet are useless- Some letters on keyboard are larger than others (annoying)- Keys feel way too soft and offer no feedback- Missing extra media controlsWhile this keyboard may be ""comfortable"" and looks nice, it's just not practical for daily use if the feet break, the keys feel strange, and it slows down your typing experience. I'd suggest going with an older microsoft ergo keyboard or sticking with a standard keyboard.",1134432000
"06 29, 2012","[2, 3]",1.0,"Like the keyboard, until feet fall off",B000A6PPOK,"WCM ""gadget guy""",A3FA0UN77QWLT3,"I'm pretty annoyed that I spend money on a premium product from a premium company and the little rubber feet fall off of it within 6-months.  As soon as I lost just one of the feet, the keyboard wobbles when you type.  If you take the other ones off, the keyboard slides around on my desk.I mistakenly figured that this happen all the time and microsoft would be all setup to just mail me a package of the appropriate feet.  I was even willing to pay some reasonable fee, but NO LUCK.  In fact, the rep acted like it was the stupidest thing ever to call the company for this kind of replacement part.  She suggested 5 times that I just go down to my local computer store and get the feet.  I seriously doubt that BestBuy or any other place has the exact feet that fit in the groves for this keyboard and if you don't line-up the height right that keyboard is off balance.Scratch microsoft off of my list of customer friendly companies.",1340928000
"01 22, 2009","[2, 2]",5.0,Not What I Expected,B000A6PPOK,"W. Dietrich ""WD""",AG6TX1ZJHLMO7,I just learned that I have carpal tunnel and the doctor advised me to get a new keyboard.  I bought the Ergo 400 simply because it was Ergo. and made by microsoft.  I thought that the keyboard would be split in half and that would be that.  Imagine my surprise when I found out that the board at its highest point is raised over two inches and that the keys are dramtically sloped downwards.  It has taken me a day to get used to the new position that that the keyboard forces me to use.  I have grown to enjoy the new way of typing and my wrists feel better.  The keys are stiff at first but after some use they start to lose the stiffness.,1232582400
"10 7, 2011","[0, 0]",5.0,"Solid keyboard, value for money",B000A6PPOK,will563,A20A513DXS3GUE,"I went with the wired version instead of wireless because I didn't want to have to deal with an iffy connection. The features, ergonomics, and looks are great. The cord is really not an issue. I've had it about 6 months with zero trouble. Looks nice next to the Logitech M705 mouse.",1317945600
"01 2, 2013","[0, 0]",5.0,Eased my work,B000A6PPOK,will824,A2JHMEMM1XSXOI,"I work as a software developer and that was the main reason I got this keyboard.I rarely use the special keys so my focus is on the ergonomic and ease of work and this keyboard has definitely became my best companion during the long 9 day hours of work. It is extremely comfortable and also elegant. Many people take out the wrists holder but I prefer to leave them there and they are soft and good for my hands.My hand strain has diminished greatly.Pros: Comfortable, Hand holders soft, easy to clean, useful functions.Cons: Takes time to get use to, a bit bulky.Remember that even if you have the tools to make your life better, the important thing is to learn how to use them and in ergonomic part this is not an exception. So you have to position the hands correctly and still do some exercises, specially if you spent long hours with your fingers typing.",1357084800
"12 23, 2013","[0, 0]",5.0,The Most Comfortable Keyboard I Have Ever Used,B000A6PPOK,Will,A3U75OQGO4589V,"Being a developer, I am at a desk for at least 40 hours a week (and usually far more than that, since I like to tinker with my own programs at home) and was starting to have problems with my wrists. A coworker recommended this keyboard. It took a little while to adjust to, but I have been far more comfortable at my desk since I started using it. It has alleviated the pain in my wrists and I have recommended this to many other coworkers and purchased the wireless Natural Ergonomic Desktop 7000 for home (which I recommend if you need something wireless with a mouse). If you sit at a computer for any extended period of time, you need this keyboard.",1387756800
"05 14, 2012","[1, 1]",2.0,"Wonderful, comfortable, BUT....",B000A6PPOK,William E. Jones,A2T3P1AVUI5EZS,"I purchased this keyboard (4000) from Staples to replace a 1999 Natural keyboard that had finally given up the ghost (I still have my original 1994 Natural Keyboard which surely part Energizing Bunny, it keeps going, going...).  The 4000 went back to the store the the next day and I replaced it with a Natural Keyboard Elite.The problem, that would be the space bar.  I really liked everything else about the product, but could not get around the space bar. It does NOT engage when pressed, usually on either of the outer areas at the corners.  I am a touch typist and this space bar significantly dropped by speed and increase my error rate.  I tried to train myself to press more to the center of the space bar which worked just fine, but time and time again I would find myself pressing one or the other of the ""little wings"" with the result of no action and no space produced.I have used the natural keyboard for 18 years and would choose nothing else.  But this keyboard is just very poorly designed for a touch typist.  A newcomer or hunt and pecker would probably not have this trouble with the space bar.I would have given it only one star but liked the other functionality of the keys and especially the raised lip on the bottom of the wrist side of the keyboard.  I have been using a negative angle on my keyboards for many years and just find that is the less stressful way to type.  (negative angle is when the edge of the keyboard where the space bar is,is higher than the further edge of the keyboard, where the function keys are).  This position allows the fingers, wrists and forearms all to be in a natural straight line, there by decreasing at least one of the causes of carpal tunnel syndrome.",1336953600
"01 24, 2010","[0, 0]",5.0,GOOD KEYBOARD FOR THOSE WITH CARPAL TUNNEL SYNDROME,B000A6PPOK,"William V. Mcclung ""ncbill""",A1R9T34HY0HETZ,"I am on my second unit of this keyboard, after wearing out the first one (I do a LOT of typing!).  I have major carpal tunnel issues and the standard keyboards I was using only made the problem worse.  A friend suggested I try this keyboard.  I purchased one and the difference was truly amazing!There is only one problem with using an ergonomic keyboard like this one.  When you first use the ergo keyboard, there is a bit of getting used to it, but it passes quickly.  However, once you get used to the ergo layout, if you have to use a standard configuration keyboard somewhere else (work, hotel, etc.), it will drive you nuts!  I can't touch-type worth a darn on a standard keyboard now.  I have a similar problem with using a standard mouse, as I have been using a Logitech track-ball for many years.But, as least for me, that is a minor consideration, in view of the pain relief I have experienced since switching to this keyboard.",1264291200
"11 21, 2013","[0, 0]",5.0,"If you are considering this keyboard, YOU MUST GET THIS KEYBOARD!",B000A6PPOK,"Willie-B ""hydrophoid""",A1KU8BMU7MSSR7,"This keyboard is a godsend. I am a computer programmer as a day job and a full time grad student at night. I ordered one of these to take to work because my wrists were killing me (my home keyboard is a gaming keyboard, not very ergonomic for typing, but great for gaming). This takes a bit of time to get used to, but your hands and wrists will thank you for learning to use it.This works so great for typing I am considering ordering another one to use at home for gradschool (there is lots of papers to write, don't really get to use the gaming keyboard much these days), to keep plugged in along with the gaming keyboard. I am pushing the boss to order one for me so I don't to spend the money, but if I don't have another one soon I will make the buy.",1384992000
