helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[1, 1]",1263081600,A2Y30NE63L0KFK,"I've had 2 other pair of these headphones, and I've never been disappointed. The sound's great and they seem to last forever. The other 2 pair? My wife got one and my daughter got the other. They're especially good if earbuds don't work for you ... like they fall off your head a lot.Sennheiser MX-100s have great sound, too, but I had 2 pair of those and in both cases, the sound on one side went out. The first time, I got another pair of MX-100s, but the second time, I got the Porta-Pro. Can't imagine you'd be disappointed with these ... except maybe aesthetically. They do look a bit utilitarian.","01 10, 2010",5.0,B00001P4ZH,Porta-Pro - Always a winner!,P. Roberts
"[2, 2]",1390348800,A3D7IRV9BPFK5J,"Oh Koss PortaPro, how do I love thee? Let me count the ways:This pair of headphones is my favorite pair of portable headphones I've ever owned (just barely edging out my Sennheiser headphones I owned for years). They're highly compact and yet still pack a punch, providing rich full sound and, *gasp*, decent bass output as well (something severely lacking in most headphones). The semi-hard case is also wonderful. I very, very rarely leave the house without these headphones. They fit snugly and are barely noticeable, even after hours of use.My somewhat trivial gripe with this product is that, as a male with short hair, the retractable metal band will pull out a single hair every now and then. Very painful and somewhat frustrating, but not worth taking a star away,My family's been using these headphones for well over 20 years now and I've yet to find much better for the price.","01 22, 2014",5.0,B00001P4ZH,Let me count the ways,psh8989
"[2, 2]",1390694400,A1NX2S8MYXGEM,"Recommended by CNET, these headphones are light, portable, and have the best sound I've heard in this price range.I originally bought them for a laptop, and now I use them on every audio device I own. Great product, excellent price.","01 26, 2014",5.0,B00001P4ZH,Best headphones I've owned!,"PsycheNH ""psychenh"""
"[1, 1]",1295827200,A1BMPAGUVC0T9W,"I have those for almost 1 year now and I just love them. They will not insulate the surrounding noise like the in-ear type phones, but they sound perfectly - very balanced (enough bass, clear highs and enough mids) and are comfortable to wear. I am finding myself preferring them among the 5-6 sets of different headphones I own for anything on my laptop and on my portable when I am listening to music evenings at home. Highly recommended for any purpose at relatively silent surroundings.edit: One earpiece easily broke when they fell from the table on the floor. Way too easy. Not that durable at the end. Taking some stars back.","01 24, 2011",3.0,B00001P4ZH,"good sound, not very durable.",pumpal
"[2, 2]",1217548800,A3TDYJPBZ7DXE7,"Purchased this to replace my $10 Sony ear buds. Sony is not bad, but sounds a little dry and boring. I was surprised to hear the sound improved even when connected to a PC. Bass sounds more natural (not over emphasized as woofers do), and mid-range sounds fuller. Yo-Yo Ma sounds better with this compare to Sony.Even though this is supposed to be on the comfortable side of headphones, I still feel uncomfortable after using it for a while. I think it is the case for almost any headphone.However, this is not the best for conversation. I prefer my cheapo ear bud for Skype, which sounds a lot clearer. This is not a surprise since all telephones actually do filtration similar to that ear bud's frequency response to make conversations clearer and save system resources.By the way, I got a chance to try a Koss TD-80. This Portapro beats TD hands down in sound quality. If you enjoy music, but not on an AM radio or very compressed files, give this a try.Update: to improve the clarity in conversation (Skype) or vocal, I cut a hole in the center of the foam pad. Now everything works beautifully. By the way, its cheaper to order replacement pads through Amazon. Koss charges $5 for a pair, while Amazon sells a pack for the same price.","08 1, 2008",5.0,B00001P4ZH,"Excellent for the price, realistic reproduction of sound","Q. Lin ""bookworm"""
"[1, 1]",1361491200,A33YH22HNC1POY,"the sound is great, the fit is great, but the cushions are wearing off after while...well guess that is kinda expected and falls under normal wear and tear","02 22, 2013",5.0,B00001P4ZH,cant beat the sound,queer_scientist
"[1, 1]",1357516800,A2DD6S47KYGQEV,"These headphones are great! I've been using them around town for about two weeks. They sound really good. The bass isn't overly punchy or  overwhelming but sounds really nice. The whole sound is very clear through the Linkin Park, Incubus, Pendulum, Bonobo, and some other tracks that I've listened to with these headphones.My only complaint is that they feel a bit flimsy and I try to be really careful with them. So far, I've dropped them once and they're fine.","01 7, 2013",4.0,B00001P4ZH,Perfect but feels a bit flimsy,Quinn
"[1, 1]",1318032000,A2424YRQZO9LE0,I JUST NEEDED AN IMPROVEMENT FOR HOME LISTENING WHILE ON MY COMPUTER. THESE ARE BETTER THAN MY OLD ONES AND AVOIDS ALL THE POPPING SOUND.,"10 8, 2011",5.0,B00001P4ZH,KOSS HEADPHONES,"Rada L ""RADA"""
"[1, 4]",1286582400,A9X950RNKST4P,"I agree that quality-wise and comfort-wise and portability-wise they are very good headphones. But they slipped off my hands one day and broke.Update: On the other hand, I mailed them back to Koss and got them replaced, no questions asked,","10 9, 2010",3.0,B00001P4ZH,They fell and broke and were replaced,Rafael B. Nonato
"[2, 2]",1140998400,APJXF6Z4Z61YW,"These are outstanding headphones for the price, with excellent response across the frequency spectrum, and especially robust bass for such a small, lightweight set.  A friend recently visited me with a just purchased set of large, over-the-ear type headphones.  Though his cost nearly three times as much he was chagrined to find, after listening to a comparison, that the Koss headphones sounded better. A lifetime guarantee never hurts, either.","02 27, 2006",5.0,B00001P4ZH,Excellent sound,Raftman
"[1, 1]",1375660800,AAVSL38E1GU2L,"I have owned two units so far and have gifted another one.At $50, you'd be amazed with the sound these deliver. I bought one years ago - and they worked fantastic until one of the side gave out. That was when I discovered the no-questions-asked lifetime warranty from Koss!I mailed them the piece - explaining what was wrong and about $8 s/h. And sure enough in four days they sent me a new unit!For the one I gifted, I was on the fence about beats, sennheisers, and bose on-ear. Tried them all out and personally I think the Koss ones sounded way better (and looked cooler too). I know the bose fans will hate this - but if they closed their eyes and didnt know which ones they were listening - I bet they would agree Koss sounds better or at least as good as the bose on-ear phones.","08 5, 2013",5.0,B00001P4ZH,Great sound and legendary support,Rahul Vijh
"[1, 1]",1389916800,AVX4WIV5O4F93,"I wear glasses and am very picky about over the head headphones. This one has nice design with support at the temple to relieve pressure at the ears, so doesn't push on the frame. Sound isn't bad either. I use it at office and when i go out for walks during the day and it feels comfy for extended periods of use.","01 17, 2014",4.0,B00001P4ZH,Resonable sound quality and comfortable,Rajiv
"[1, 1]",1284940800,A36CA7WO8H60SK,"I've own Porta Pros since the middle 80's. They were my first good pair of headphones and I still have a pair today.Back when I first got them I thought these were a god send. They simply blew me away. I had never heard a pair of cans with such deep detailed bass. But then again I was used to listening to the cheap stuff that came with Walkmans. So the Porta Pros were a big step up the food chain. More then twenty years later and about five different pairs (the thin wire constantly breaks)they sound a little bass heavy to me now. I now do most of my listening with a pair of Grado SR60's. Much better all around but twice as expensive. My first pair cost me about $50 and that was as in 1980's dollar's. So if you take into account their current price these head phones are a real steal. And remember folks they come with a life time guarantee. The last two times that they stopped working I sent them in. The first time they were repaired. The second time I got a new pair. Not bad. But what they should really do is improve the quality of the wire. Even if it means an extra $5. I would recommend these to most but not to the very active or to folks who tend to break things, like my daughter.Love you honey.","09 20, 2010",3.0,B00001P4ZH,Very Nice Cans,Ramon 'manito
"[1, 1]",1218758400,A15F2LYQBHNHDK,"After reading a very positive review of these headphones in Computer Shopper Magazine I decided to buy three for use in my workshops and classes.I like their light weight, compactness, and great sound quality. Over time they may not take the abuse some of my students will subject them to. For now I am very pleased with them.","08 15, 2008",5.0,B00001P4ZH,Good N Cheap,Raven0
"[1, 1]",1238889600,A1J75JJ0Q2OEJN,"I've had my Koss PortaPro headphones for about eight years now. They've served me well. I purchased them in Circuit City (one of the only local places where one could find them eight years ago) and they have traveled from iPod to iPod, served in some mild studio work, and have basically been the best set of headphones I've ever had. They sound great, they're comfortable, and they are durable.There's not much more to say. They're starting to wear out just now, and I guess I'll be forced to buy a new set from Amazon (or invoke Koss' lifetime warranty) within the next year or two. It's good that they're a bit easier to acquire now, and the price is about right.I'm no audiophile, but I do believe most people will find the Koss PortaPro headphones to be superior to just about anything in the same price range.","04 5, 2009",5.0,B00001P4ZH,I Love My PortaPros,Raven A. Wind
"[1, 1]",1384646400,A2HRH6UBEXNHJT,"These headphones are great!  I can't compare their sound quality to those headphones costing $5-600, because I don't have that sort of cash laying around.  What I can say is that these have a very wide range of frequency response, giving clear resolution to both the highest and lowest tones, and good clarity of vocals.  They are very light weight, and do not exert much pressure on my ears, or anywhere, making them very comfortable to wear for long periods.  And, although built lightly and compactly, they do not appear to be too fragile.  They actually do easily fold up and fit inside of the included 4.5&#34; x 5.5&#34; drawstring bag, making them highly portable.  They are just what I had hoped they would be.","11 17, 2013",5.0,B00001P4ZH,Great Headphones...,R. Bacon
"[2, 2]",1395446400,A30E73YLNXH2LJ,"Got a couple of these for $25 each and my wife and I use them to watch Netflix and such. They are very good for what they are. Comfortable: secure without being tight. Easy to fold up for protection. Open phones make it possible for us to make comments to each other while watching (not possible with higher quality earbuds we have.) Especially if you find them at this price, go for it!","03 22, 2014",4.0,B00001P4ZH,Sweet,R. C. Lowe
"[1, 1]",1295481600,A1JRB7WNDFJSZP,"I want to like these headphones.  I bought a pair of SportaPros and wanted a second pair, tried the PortaPros as they seemed to get slightly better reviews.  Now I am wondering - what are people listening to?  The SportaPros sound so much better than the PortaPros that I have to believe something is wrong.  No depth or layering or punchiness to the PortaPros.  Portas are mostly defined by over-response in the treble range.  I'm getting sound out of both earpieces so there is not a missing channel.I've heard all about the ""burn-in"" for headphones, but the Sporta's haven't needed that and I'm not sure how much time to waste on these Porta's.  I also own a pair of Sennheiser HD238 which beat the heck out of the PortaPros but are somewhat on a par with the SportaPros.  Now the Senns seem to be sounding better with more use as I did not like them as well out of the box, but do now.  Or my ears are getting ""burnt-in"" to their sound as I think happens also.Is there something wrong with my PortaPros?  I have no idea why there would be such dramatically poor quality in a product which most people seem to rate higher or on a par with the other phones I have.** Update 1/28/11 - another thing with these phones - the channels are reversed!  Listening to ""All I've Gotta Do"" by the Beatles (old stereo, music one side vocals the other) I have 3 sets of headphones where the vocals are right channel and the music is from the left channel.  On these, it is reversed (and yes I do know how to put them on, triple checked etc).  WTH is the deal with these?** Another update - A1 Accessories is sending me a replacement pair today even though I've already lost all my original packaging and stuff.  So many thanks to them for so far great customer service.  I'll post on the new ones when they arrive.** Update 1/31/11.  Quick service from A1 Accessories to replace my headphones and now the sound is much better.  Now I can compare these to my other phones and the sound is definitely comparable (and channels are no longer switched).  I am finding that the Firm - Light settings are very touchy.  They don't want to stay on the ""Light"" setting easily but that is a minor problem.  I am now much happier and have changed my stars review to reflect this.","01 20, 2011",5.0,B00001P4ZH,Did I get a bad pair??  Apparently so...,R. Davidson
"[6, 6]",1093392000,A3UC3YT2E65LZO,"I adore these headphones. They are definitely the best portable/lightweight headphones I have used. Amazing frequency response across the entire range. Very comfortable, even if you're wearing glasses. The lifetime warranty is a big plus too.","08 25, 2004",5.0,B00001P4ZH,the best lightweight headphones money can buy,R. Dowling
"[1, 1]",1381449600,A20JX4DJDU67DE,"I had a pair of these and broke them then sent for another pair,the replacement pair was not made the same and don't sound as good as my old pair,these are made more cheaply by far and are not near as good as there old model","10 11, 2013",2.0,B00001P4ZH,These used to be made better,"R. E. Bowers ""Drumbanger"""
"[1, 1]",1328227200,A1IO8365H969TU,"Not even sure writing a review can do these headphones justice, exceptional; is the first word that comes to mind. These are not just good for the price, they are just good. There is always a satisfying feeling I get when I feel like I received more than I payed for, and that is exactly what I received here. Very highly recommended.","02 3, 2012",5.0,B00001P4ZH,WOW!,Redog
"[1, 1]",1386201600,AYJJDQQ4EZ5V3,"Excellent product in every way.  This product is light, easy to use, comfortable and excellent sound quality.  All in all worth the money.","12 5, 2013",5.0,B00001P4ZH,Great headphones,REM
"[2, 2]",1370649600,A3QJFOLL5KGS8H,"Just as lots of others have said here, these are great-sounding headphones. They're comfortable, and they stay on my head while working out and doing chores that require a lot of repetitive bending, like laundry. But I only bought the pair in Nov 2012. Now here it is June 2013, and one side just died completely. I don't have the ""paperwork"" so the warranty is useless. Lesson? Next time, keep the ""papers"" and register the headset so that if they break again, I have some recourse. Also, the price is now about $5 higher than when I bought them last year.","06 8, 2013",3.0,B00001P4ZH,"Great sound, my favorite headset, but didn't last","Renae Gregoire ""CarolinaRen"""
"[1, 5]",963360000,A2L7WYA5OENV03,"Get the SportaPros instead.  They look better, can be worn in a street configuration, cost less, and sound exactly the same.","07 12, 2000",4.0,B00001P4ZH,Get the SportaPros Instead.,Reticuli
"[1, 1]",1378684800,A21WOB2CIZVMRX,"These are ugly as sin, but comfortable to wear, and the sound quality is excellent - so much better than the Sony's I replaced with these!","09 9, 2013",5.0,B00001P4ZH,Great sound!,review4u
"[1, 1]",1358812800,A2J1WRE1KQ5CS2,"For sound quality, you would be hard pressed to find something as good in this price range. True, there's a few products out there (some Senn earbuds come to mind) but you could spend a lot more and get something that doesn't sound this good. Don't expect any isolation though, these are open to the air (as most of the best sounding headphones are).For comfort, they are so-so. They're not the worst I've used, but the band isn't particularly comfortable. The design is also prone to catch hairs (I have short hair so it doesn't bother me so much, but once in a while it catches one and rips it out).The styling is very 80's, which, well, makes sense, since they were designed in the 80s. I guess that is good or bad depending on what you like.Oh, the &#34;case&#34; they come with is useless. You'll never get them to fit back in the case. I think the bag itself is physically large enough to contain them, but the opening is not.","01 22, 2013",4.0,B00001P4ZH,"Great sound quality, so-so comfort",R. Harke
"[4, 4]",1387756800,A3F0HJLB79JQJ4,"I'm admittedly sort-of a brand-whore when it comes to sound. I like my Klipsch, Sennheiser, Grados, etc. I dislike BOSE for the cheap materials, over-marketing business model. I'm annoyed by Beats headphones that are just Monster headphones with Dr. Dre's name and over-boosted bass tones - but sold in awesome bright colors. Hey, I respect that Beats is bringing attention back to cans, I really do, but they're not good sounding headphones.I have a nice pair of Sennheiser noise-cancelling headphones I can't always wear due to headaches from the noise cancelling feature. Also if I'm doing activities, the Sennheisers are huge and cumbersome, not practical if I'm running, washing my car, or otherwise moving about quickly. I have a great pair of Klipsch earbuds, and those are fantastic for running. But they have poor bass response.The Koss PortaPros are fantastic, almost mixing the best of both and leaving out the extras. It does not sound as nice as the either of the above mind you, but you won't be left complaining. The bass response will destroy those of any earbud-style headphone, but you know that. Koss' drivers are more than capable of handling the meager power they receive, and they do well to replicate bass from an on-the-ear design.The downside? Yes, the looks. Hey, they're not bright-colored pastels that scream ""LOOK AT ME!"" In fact, they are ugly and say ""stay the hell AWAY from me!"" but if you're not buying headphones for the image (and you really shouldn't be), then you shouldn't care. They look dorky for a reason, though: each side has a switch that allows you to set firmness, allowing the buds to ""flex"" outward. This makes for very comfortable wearing. So if you're not trying to impress the kids at your high school and instead want to save some money and get good sound, check out the Koss PortaPros.The best part is they're so inexpensive, if they ever do break or get lost, stolen, etc.... you don't care.  If my brother lost his Dres, he'd kill somebody. But my PortaPros? It's $25 bucks man. I just go order another. :D","12 23, 2013",5.0,B00001P4ZH,Above-average headphones at a below-average price,R H
"[1, 1]",1348099200,AN2F0QIGX01QQ,I bought these headphones thinking I was moving up slightly from my Koss Sportapros. Wrong! They are a half step down in sound quality.  Specs say they should be at least as good but in reality they have a 'tinnier' sound.,"09 20, 2012",2.0,B00001P4ZH,prefer Sportapro,ricemack
"[0, 0]",1399939200,AM5JHS4J9K4SP,I ordered these for an upcoming cruise to use on the plane and the ship both. Have tried them out on my laptop and for their size they sound great. Not as nice as the noise cancelling ones that I keep at my desk at work but then again their not as big and bulky as those either.,"05 13, 2014",5.0,B00001P4ZH,GREAT COMPACT HEADPHONES,"Richard Dewey ""deweys1427"""
"[1, 1]",1333584000,A3J8A5L5AF5TX9,"Don't let the design deter you...These headphones produce excellent sound with good volume, bass and frequency range. For the reasonable price, I don't think you will be disappointed with the sound quality of these headphones. Also, they can be compactly stored (designed to fold together) and carried within included case.Okay, the bad...They're not the most comfortable ""over-the-ear"" headphones with a pretty tight feel and a bit difficult to adjust. Also, the metal/plastic headband slide has grabbed my hair a bit without following through with a kiss.When I first started using headphones (over 40 years ago now) Koss was the brand to get. This still seems to be true today. Overall, these are very good sounding headphones for a reasonable price.","04 5, 2012",4.0,B00001P4ZH,Great Sounding Headphones with Strange Design,Richard La Barca
"[1, 1]",1239753600,A4OPNK2K0EDLG,"These are old school small headphones and are not particularly stylish. OK, they're ugly. That said, the sound is waaaay excellent. Get over it. Do you want sound better than 'phones costing 4 to 8 times this much or do you want to be stylish? At $32, you've really got to give them a try. Don't be misled by a few average ratings, because audiophiles are notoriously inclined to diss everything but their favorites. I have a good music system, plus a high tech computer with an excellent sound card, and these headphones rock on both.","04 15, 2009",5.0,B00001P4ZH,Incredible sound.,Richard Spafford
"[1, 1]",1349136000,A2HGVGBEVX1XE,I know these headphones are not as cool as Dr. Dre's but they have excellent sound and bass. They are comfortable to wear and store easily. Highly recommended.,"10 2, 2012",5.0,B00001P4ZH,Excellent sound.,Rick
"[1, 2]",1258588800,AEQTA2UFF0N1U,"i bought these a the px 100's and girlfriend pick the px 100's i got these, i like the style and the sound is a huge step up from the ipod in ear phones. i also dig the warranty that koss gives these. i have to admit the sound is a little more defined on the sennhiesers(how do you spell it?) but the difference is not worth quibbling over. you will be happy with either pair, but the px 100s stay in place on her head better (ive got a bigger dome) so if you have a small head go for those.","11 19, 2009",5.0,B00001P4ZH,sweet headphones,"Riley L. Reynolds ""Riley"""
"[1, 1]",1375574400,A2VUYZAEVAIQHW,These Koss headphones are well priced and nice audio quality for MP3 quality recordings. Not good for noisy environments since they are open style and relatively small but very comfortable for long sessions of use.,"08 4, 2013",5.0,B00001P4ZH,I am a big fan of these,"RLL ""RL"""
"[6, 6]",1119398400,A16QY8VBHHP9MT,If you don't have these headphones then you bought the wrong pair.Bose is nice these are nicer. Bose cost 299.00 these are under 50.00 and sound better.No they are not noise canceling. Yes they are more comfortable.Okay so they are the ugly ducklings of headphones but they sound awsome.  These are my third pair. I just wear them to death.They Rock the head!,"06 22, 2005",5.0,B00001P4ZH,Did you order yours?,"Robert ""Books are more than door stops."""
"[1, 1]",1390003200,A1OYKEHNH3E23C,"This is the 4th pair of these headphones. THE CONNECTOR PROBLEM has been fixed andthe sound continue s tobe freat. The 6nit curls up into easily transported ball. I can, t imagine flying withojt them.","01 18, 2014",5.0,B00001P4ZH,great sound,"Robert Freund ""mexican_textiles"""
"[1, 1]",1311206400,A1XZRI9693K0N5,Fro the price these are hard to beat. I love the retro look and the sound quality will far surpass anything at this price point. Lifetime warranty as well.,"07 21, 2011",5.0,B00001P4ZH,Great Headphones,"Robert L. Townsley ""ManateeBurgers"""
"[1, 1]",1255651200,AYPPJ3KQ6UDOS,"I've had these headphones for around a year now.  They are great sounding and quite durable.  They feel kind of cheap but even my 12 and 15 year old sons couldn't break them (they break or lose almost everything i get them).  The most outstanding feature of these phones is the smooth and accurate sound you get from them. I use my pair with a zune mp3 player.  They blow away the standard ear buds, as well as my monitor headphones and the skull candy headphones I bought.  The only complaint I have is the styling.  Since I'm not trying to make a fashion statement, I have to give them 5 stars.Jan. 31, 2012: I have owned these headphones for over 4 years now and I have to say I love them as much today as when I got them.  They have held up quite well with only a small problem developing at the plug end of the cord.  Where it enters the plug end the rubber has become frayed.  I remedied this with my hot glue gun.  I was going to send them to koss under the lifetime waranty but didn't feel it was worth the shipping costs.  I just bought new cushions because the old ones are quite crushed at this point.  Everytime I go to the store to sample headphones I come away thinkig these sound as good or better than the ones they have on display.  Ive tried the sony's, skullcandy's, klipshe, etc.  The only ones I like better are the more expensive (over $200) sennheisers, bose, bowers and wilkins, and audio technica.  I haven't heard the grado or beyerdynamics headphones so I can't comment on those.  For portable use you would be hard pressed to find a better headphone.","10 16, 2009",5.0,B00001P4ZH,great headphones,Robert Mazzola
"[2, 2]",1171411200,A2T4KPVN5XQ5V6,"The fit is both tight and comfortable; very usable on pretty much any exercise machine.  Earbuds aren't an option for me given the weird geometry of my ears, and these are just perfect.  The folding design works well in a gym bag, too.Plenty of bass, and more than enough volume when driven through my cheap MP3 player.  I wouldn't mistake these for my dearly-departed Grado SR60s, but they're half the price and much more portable.I had a pair of these in the early '90s, and loved them back then too.","02 14, 2007",4.0,B00001P4ZH,Perfect exercise headphones,Robert Paxton
"[1, 1]",1385078400,A2V6A9H8LW136P,"3rd set, what else can i say lol ... they have always been a little heavy on the base but as a work horse they are perfect","11 22, 2013",5.0,B00001P4ZH,My third set and ill get more,"Ross C. Okelly ""ROKY"""
"[1, 1]",1357689600,A3QFJOSW3X52TY,"When I was much younger, like 18-20 I had a pair of Koss Headphones that I bought at a local music shop for like $15.  I've never had a pair of headhpones i liked that much again.  They technically still work, but I broke the connection between the headphone and the head band.I've been using SennHeiser 201HD's at work for a few years now.  BUT the bass was never terribly pleasing.  I had decided to buy a more expensive set of headphones and was reminded of my old Koss Headphones over Christmas.These things are amazing.  The base response blows the Sennheisers out of the water (and yes, I know they are twice as expensive) the comfort unbelievable.  I have even taken them to a local radio shack and they sounded better (TO ME) than the 249.99 Beats they had on display.I gotta say, these things rock. Frequency response is unbelievable in a cheap pair of headphones like these.","01 9, 2013",5.0,B00001P4ZH,Long time no Koss,"Roy D. Todd II ""Necris Rex"""
"[1, 2]",1354924800,A2WUGQKN584PCJ,"Porta Pros can be broken easily but mostly is snapped back ,Audio Technica Under $ 1oo great too for under $","12 8, 2012",5.0,B00001P4ZH,Best under $100,rsdno
"[3, 4]",1049673600,A1BEMKOWN1TJK4,"I recently went though a spate of headphones -- 5 pair in this price range.  This is by far the best sounding of the group (by far!) and I find myself using them the most often.  As a matter of fact, they sound better than my studio headphones (Audio Technica) that cost about $100 more.  The only problem I have is that they can get uncomfortable after an hour or two of use, and they stick to your hair.  If you have long hair (anything after a 1950's crewcut) they will stick to your hair and pull it when you adjust them and take them off.Totally worth it -- great sound and all -- as long as you don't mind the problem with the ouchy hair...","04 7, 2003",4.0,B00001P4ZH,Sound great but a little ouchy,Rupert P.
"[1, 1]",1370304000,A2IEKS5Z84WVSR,"I was reasonably happy with the sound and comfort, but after a year of use, there's a loose connection near the plug that makes one channel cut out.  I'm really sick and tired of the disposable nature of every pair of headphones I buy.","06 4, 2013",1.0,B00001P4ZH,Lasted barely a year,ryesteve
"[1, 1]",1299110400,A2X6CTUCGR89UU,We've had these headphones for about 8 years until the kids finally finished them off when trying them.These headphones are great for using in gym. They designed in the way that the pressure is distributed between your ears and your scull so that they are fixed firmly when you're jogging.The sound quality is simply amazing for their price. The design looks sort of dated but that's because they've been produced without change for more then 25 years now.I've bought the same model now to replace the broken once.Highly recommend.,"03 3, 2011",5.0,B00001P4ZH,Proven great quality,R.Z.
"[2, 2]",1361491200,A1IDFR483R23N,"No wonder these phones have been around for so long. I was surprised when I heard them. I mean for the money you spend I feel you get more quality sound then not. All ranges sound really good. The low end I felt was really nice to hear. All ranges come out good. About the down side. Well, I don't feel I have room to complain. They have a lifetime warrantee. You don't need any RA#, you mail them to Koss and they either repair or replace It. This was a large part of my deision In buying these. They have short wires and the wires are thin. Would of been nice If they made them with an exrta couple feet of length. You do need care to handle them cuz they seem a bit fragile but so long as you take care they should last.Would I recomend them? Yes I would!","02 22, 2013",4.0,B00001P4ZH,great sound.,Sak!
"[0, 0]",1402617600,A2RV56C21T320Y,"Reviews are great, sound is great, comfort is awesome you almost can't feel they are there.However, some geek has decided to skip the two different methods of plug, that have worked just fine since plugs were invented.  Instead of a plug going straight in, or a plug with a 90 degree bend, they have decided to be cute and have used a plug that has a 45 degree bend.  In one great flash of brilliance (insert sarcasm here) they have managed to get the bad features of both other plug designs.  It sort of sticks out and it is sort of able to follow the line of the player.  But not quite.If I keep these, I will be rewiring to a standard plug.BAD IDEA KOSS!  Otherwise great headphone with a great history, now with an odd little glitch.","06 13, 2014",4.0,B00001P4ZH,"Great Headphone, awkward plug.",Sam
"[7, 7]",1237507200,A6FIAB28IS79,"Having recently sold my Sony MDR-V6 headphones (good cans but no longer practical for my purposes), I succumbed to the frequent hype surrounding the Koss PortaPros and ordered a pair, as a back-up to my Sennheiser PX100s and, if necessary, as a replacement.They certainly are no replacement, and I have yet to decide whether to keep them as a back-up.  Headphone judgments can be highly subjective, but here's one consumer's observations:1.  The PortaPros have a reputation as ""retro-stylish"" but providing cutting-edge, compensating sound quality.  My first impression upon wearing them, even before connecting them to a CD player, was that the comfort level is not equal to the PX100s.  I was highly conscious of an awkward tin band around my head and frankly baffled by the resistant 3-level ""Comfort Zone"" switch.  Admittedly, the initial sense of discomfort dissipated once the sounds of my player were picked up by the headphones.  They're indeed high efficiency (demanding less volume than the PX100s), producing an open, ""non-canned"" and transparent sound in the mid-range and offering  impressive detailing of the acoustic double bass on the low end as well as the drummer's ride cymbal on the upper end.2.  I began doing numerous A-B comparisons, noting that the PortaPros were immediately more arresting, producing bright, ""forward"" and ""instant"" reproduction of all frequencies, at times making me wonder if the PX100s weren't just a trifle muddy.  But soon the PortaPros began to sound slightly ""edgy"" and ""aggressive""-- less balanced in their overall sound compared to the ever-pleasing Sennheisers.  Then an Achilles heel became unmistakable on a CD on which the PortaPros began to break up on the notes of the double bass unless I backed off on the volume by 50%.  With the PX100s the same CD produced only the slightest hint of distortion, which vanished when I cut back on the volume by a mere 10%.  Soon I wearied of the comparison: the PX100s had won the argument, and rather convincingly at that.  They're slightly more cumbersome to fold up and reinsert in their hard case than the PortaPro's (at least without practice), but that slight downside had never seemed more insignificant.3.  Neither of the above headphones would be ideal for monitoring or DJ work near a microphone,  the PortaPros more so because of their extreme sensitivity, which would certainly invite feedback.  For that sort of work, I depend on the largely overlooked Koss UR40s.  For comfort, frequency range, balance, and long-term wearability I would take these full-sized (but extremely lightweight) headphones over not only the PortaPro and PX100 but the Sony phones mentioned above. The UR40s handled the overly ""hot"" bass with absolutely no incident or rollback requirement.  Their weakness is shoddy workmanship (I'm on my 2nd pair): the head webbing came detached after a couple of months' use and the conducting wire is both excessively thin and short.  (If you purchase either Koss, be sure to save all of the order materials to be able to avail yourself of Koss' famous lifetime guarantee).","03 20, 2009",3.0,B00001P4ZH,Koss PortaPro vs. Sennheiser PX100 vs. Koss UR40,Samuel Chell
"[1, 1]",1256515200,A2ZP7F2XXKGUCR,"Bought my first headset by Koss (KTX/PRO) Titanium at least 8, maybe 10 years ago.  Got it at a drugstore for about $15.  It finally failed a week ago.  Not completely, just wore out foam ear covers and developed a spotty wiring problem.  I was faced with replacing the best headset a picky, PICKY audiophile like me could find.  I spent a lot of time reading reviews and bought this one.  And BOY am I a happy camper!  Don't waste anymore time.  Get this headset.  Rich, deep base, clarity, no distortion of sounds in background.  I cannot imagine a headset that could sound better than this one.  It's extremely comfortable.  The wiring is a lot thinner and I may worry about damaging it.  Only disappointment was the ""case"" included.  It's not a case but rather a black bag made of a synthetic material.  I folded the headset to try to use the bag and stopped.  I don't want to cram like crazy and damage the headset to get it in the little bag.  I'll use the bag for other electronic gadgets. My old reliable Koss headset came with a volume control, and this one is missing that dandy feature.  That's the ONLY thing it's missing.","10 26, 2009",5.0,B00001P4ZH,Approved by Picky Audiophile,S. Block
"[1, 1]",1273104000,A1XISLQOHN41MN,"I have been using these for about a month now. I have done some traveling, working out, and simple listening at work with the Porta Pros and I love them so far. The bass is great, the sound quality is wonderful for a tiny portable set of headphones, and they are comfortable on my ears.I would definitely buy another pair.","05 6, 2010",5.0,B00001P4ZH,Excellent headphones,scorchedearth
"[2, 2]",1226534400,A38T7HEXGCAWJA,"I've owned these for 5 years and they still sound great.  Lifetime warranty, crisp sound, good base for portables, sturdy, comfortable.  Get them.","11 13, 2008",5.0,B00001P4ZH,Great Headphones,Scott Kimbrough
"[2, 2]",1387843200,A391VSDDL0NTF4,"I am disappointed with the sound quality from this headphone. It does output strong bass, but overall sound is muffled. The high is very weak, barely audible. I prefer the Koss KSC75 and Sennhauser PX100 for they both produce a more balanced sound than the PortaPro.","12 24, 2013",3.0,B00001P4ZH,Not Impressed At All,Sean
"[2, 2]",1213920000,A1SKOP77DH7TEP,"I find earbuds to be very uncomfortable. These Koss Portapros were perfect for replacing the earbuds that came with my MP3 player. They are comfortable to wear, have great sound for the price and have a little stylish pizazz. They are easy to fold up and put into a suitcase or purse for travel. I'm very happy with my choice.","06 20, 2008",5.0,B00001P4ZH,Great choice to replace earbuds,Seashores
