reviewTime,helpful,overall,summary,asin,reviewerName,reviewerID,reviewText,unixReviewTime
"02 24, 2012","[1, 1]",4.0,good,B0001FTVEK,"reviewinator ""MJ""",AG26KTDIMS9MO,I have had these for 2 years and they still work great. The one con is that you can't move your head much (especially down) or they will slide off your head.,1330041600
"06 4, 2010","[0, 1]",5.0,Excellent product,B0001FTVEK,R. Gomez,A5BL0WEGV1P03,I've purchased many wireless headsets over the years and have yet to find one that actually works.  Until now.  I just moved into a new home and the layout prohibits me from having a wired headphone going to the media center so I researched and decided on this one.I don't want to rehash all the positive reviews because I agree with them all.  I set it up this morning and was able to go all through my house and out to the furthest point in my back yard (approx 150 feet or so) with great quality.Very happy with these.,1275609600
"01 5, 2014","[0, 0]",5.0,FInally Can Listen to TV in Peace,B0001FTVEK,R. Guerena,A3RF5L5NIAPEH,I love these headphones.  The range is awesome and the sound is very clear.  I use it for TV and instead of a headset for Xbox.  I am very pleased with this purchase and highly recommend it.,1388880000
"12 5, 2010","[1, 1]",3.0,It was a dark and stormy night...,B0001FTVEK,"rhj4 ""Bob""",A3S90CB04IYO50,"Product works well, but it is a bit bulky on my head and it weighs too much. I would prefer something with a smaller ""headprint"".",1291507200
"02 8, 2010","[0, 0]",5.0,Great wireless headphones,B0001FTVEK,Richard,A2XXW6M0RA27EG,"I got wireless headphones to allow me to watch TV and play video games after the family has gone to sleep/before they get up.  For this purpose they are excellent.  The sound quality is phenomenal.  I was able to hear sound effects in games that I didn't realize were there!  They remain connected throughout my entire house without interference and were easy to setup.It did take a little feng shui to position the base unit away from the entertainment center for a clear signal.  Also, I find the quality of sound the best if I turn the source volume up high and the headphone volume low.",1265587200
"10 4, 2009","[0, 0]",5.0,Best bang for the buck,B0001FTVEK,Richard,A2NN765NTRCFP7,"I have gone through many headsets over the years, mostly wired. This is the absolute best bang for the buck I have ever experienced. The set works as advertised. and puts out sounds that I have not heard on more expensive sets, example, in the game Call of Juarez, Bound in Blood I now detect the faint sound of spurs when the character in riding a horse. I have never heard this sound before. I have not detected any static whatsoever. I very much like how I just turn the headset off, place it on it cradle and it recharges the batteries for the next day. I have had some all day sessions and the batteries have not failed once. When you consider performance vs. cost... WOW",1254614400
"02 16, 2010","[1, 2]",2.0,Reception is crap!,B0001FTVEK,Richard T. Longstreth,A1DTTDUS0IBZ0E,"I went into this purchase with my eyes opened, so I blame myself mostly; but I figured that with all the good reviews that perhaps those witting the bad reviews were exaggerated or perhaps they simply got that 1 in 100 defective item. However, as others have said, the base station shuts off if it doesn't detect audio. Well, if that were all it was, I would deal with it. However, when the base shuts off EVEN WHEN THERE IS audio, thus producing the ear drum shattering static, it becomes unacceptable! I use my wireless headphones on my computer to watch DVDs and online movies in bed and the base station will ""go out"" in the middle of a conversation; so I know there is audio. In order to get the base station to come on again, I have to get up, shut the headphones off, place them back on the cradle wait a couple of minutes, pick them up, turn them back on and MAYBE they will again be working. Unfortunately for me, I already threw the box away so I won't be returning them. However, I won't be wasting my money of Sennheiser products again and because I paid less than [...] for them, perhaps I got off lucky.The range is likewise less than optimal. I live in a 2-bedroom apartment (approx 1,000 sq ft). Static is heard while even in the same room as the base and if I walk into the kitchen from the bedroom... forget it; the static is so bad it becomes too difficult to understand the conversations taking place on the DVD I am attempting to listen to.I've never encountered the problem some have mentioned concerning the discomfort on the ear pads as I have not been able to keep them on my head long enough to see if the pads become uncomfortable.But other than that, these headphones are fine. If you need a paperweight or want to decorate a room, then these are perfect. However, if you want to listen to music or movies, perhaps you should look elsewhere.",1266278400
"09 29, 2012","[0, 0]",4.0,Solid buy Good for the Price range,B0001FTVEK,"Richard Yanick ""Raving Penguin""",A1BLFDRBWA8S2J,"Now these are not audiophile headphones. Not to say they don't sound good. They do. Pros and cons. Pros you can hang the base on the wall within reach of your favorite source, be it your tv or stereo or whatever and in my case, I have a stereo in the basement and TV and receiver upstairs. The reason I mention this is because. I sometimes hook the set downstairs, put on some cd's or vinyl and sit on the porch and they sound fine (about 30 feet distance) When the wife goes to bed, I connect to the T.V upstairs and listen to the game (loud). It comes with 1/4 adaptor and it comes off leaving the 1/8 inch which fits most computers etc. It has an adjustment setting (3 way) on the base for best frequency and a dial on the headset to make it more clear. In some cases it takes a few minutes to get the settings right. Which brings the Con (or one of them) The volume control is directly above where you adjust the frequency settings so if you're not paying attention you can accidently adjust frequency when you want to turn the volume up. The only other con is (and it's only because it isn't in the manual) is this. If you adjust the headset (as in pull one side down to adjust for your head, You have to put both sides all the way back up before putting the headset on the base for charging. Now this should be obvious but I adjusted my headset and was jamming and dropped the headset. When I went to charge them it wouldn't sit straight on the stand and I thought I bent them by dropping them. I even started pulling the headset a little so it would sit even on the base. It wasn't until I started really looking at the headset on the base where I did the (duh) and walked over and pushed both earpieces up and set it back on the base. It was fine. These are really comfortable as well. These are definitely worth the price and I would buy again. When playing audiophile quality don't expect them to perform like your speakers (if they are a good set) But you can also expect good quality sound for the price - They do the job.",1348876800
"05 15, 2014","[0, 0]",5.0,Sennheiser RS120 On-Ear 926MHz Wireless RF Headphones with Charging Cradle,B0001FTVEK,Rick Grosz,A1L1CAP5A3XKXE,I really enjoy my new Sennheiser Headphone.Set up tool about 30 minutes. Tuning in was the hardest part of setup. They work just as they were described. Now I can watch the late shows in bed without distubing my wife.,1400112000
"11 24, 2012","[0, 0]",4.0,Good!,B0001FTVEK,Rick,A2FRGBH6BA2GOM,"Reasonably priced, arrived on time and in one piece. Works as advertised. I have had no problems with this device.",1353715200
"02 17, 2006","[15, 45]",1.0,FIVE STARS*****PLEASE READ****I WAS WRONG!!!,B0001FTVEK,Rick L. Parrish,A3MQ15651KGVLJ,"The Legendary Sennheiser name has bitten the dust.  These sorry excuses for wireless headphones fail on all counts.  Don't waste your money.  If there is anything at all in your house that can interfere with the signal put out by these pathetic pieces of plastic it will.Any other brand is better.  Heck, a kids toy megaphone put to your ear is better!!!!UPDATE:  Wait...I have to slice a large piece of this humble pie I have just baked...After letting what I considered ""these lemons"" sit unused and unreturned (too damn lazy) for months.  I suddenly got a bug to replace my whole theater sound system and included a new Harmon Kardon receiver in the mix.  Then I started looking around for my wireless headphones until I remembered the Sennheisers...and said what the hay...and plugged them in because I wanted to watch The Fast and The Furious to test the limits of the system...and lo! there was sound.  Glorious sound!  Reproduced in all it's surround sound glory.  I moved about.  I went upstairs.  I went to the mail box.  Everywhere I went the sound went with me.  I do not know what was wrong with my previous setup when it comes to this particular set of headphones, only that the interference was somehow in my system,  but I was too hasty and severe in my judgement of them.  They are wonderful.  How's that for a reversal?!?  It's certainly a very big bite of this humble pie.  Unfortunately editing will not allow me to change my star rating!!!!!",1140134400
"12 18, 2010","[0, 0]",5.0,Ended TV volume arguments. I love it.,B0001FTVEK,"RICKVOO ""Mr Handy""",A1XIWKZI2Y2XTG,"We had the usual arguments over TV volume. My sweetie wanted her TV in the kitchen area to be loud, I wanted it to be quiet so I could hear my TV. This is a pretty standard problem with open-space living and great-rooms.I decided that this would never be resolved until I acquired some headphones. I researched some wireless units and decided to go with the Sennheiser RS120 based on reviews here at Amazon. These headphones are perfect for TV listening. Note that they feature large,flat ear pads which are designed to spread ear pressure over a large area so you can listen comfortably for hours. Typical earphones with small pads or ""around the ear"" design can sometimes begin to hurt a bit after an hour or so. Not the case with these bad boys. I liked them so much I bought two more as Christmas gifts.In summary:PROS:* Great price here at Amazon* Easy hook-up* Charging cradle works well* Long lasting charge* Wireless reception works well and is adjustable. Good range, I can go outside on patio.* Sound quality is good.  I also use them for stereo music while I work in my shop.* Wife is happyCONS:* A bit of a sloppy fit on head. Can slide forward and fall off if you lean too far forward. Guys....be careful at the toilet.",1292630400
"12 14, 2011","[0, 0]",4.0,tv headset,B0001FTVEK,Rik,A2SP232BQ3EIK6,Good ... Works great and the sound is very clear.  Easy to set up and operate.Bad  ... Sound cuts out when my 900MHz cordless phone is in operation.,1323820800
"03 16, 2013","[0, 0]",5.0,Thought they didn't work but now I like them,B0001FTVEK,Ringo,A2VXO7I3JTMJ8T,"Thought they didn't work but now I like them. It took half a day of frustration and research to get these to work ... but it turned out I just didn't push the connector all the way in at the connection to my TV. I got these to allow me to watch my amazon instant movies on my samsung ""Smart TV"" and they work great ... they are big so there is no rolling to one side to watch ... bonus: I can use them while exercising on my elliptical ... my elliptical makes too much noise which means even with the volume on my TV all the way at 100 I still don't get everything ... with these I can hear perfectly ... I will update this review to let you know how things are going ... I say ... go ahead and get them ... I already have gotten my monies worth.",1363392000
"03 5, 2014","[0, 0]",5.0,Great Wireless Headphones,B0001FTVEK,RITwins,A23XG7TKQELFVE,"When we moved into our house 2005 my in-laws purchased two of these headphones.  They lasted 9 years of daily use and abuse.  They were dropped on the floor, sat on, etc.  We purchased another two pairs to replace the existing set.  They love these headphones.  I think they are the best on the market.",1393977600
"02 1, 2014","[0, 0]",5.0,Great wireless headphones!,B0001FTVEK,RJG1999,A7YIHEWE8B0UR,Great headphones for the price.  The sound is amazing.  I'm using them with a TV I own and they work flawlessly.  Setup was very simple also.  Highly recommend them.,1391212800
"01 7, 2014","[1, 1]",5.0,For me this purchase was a very smart decision,B0001FTVEK,R. J. M,A2I3O3CZUQW2DC,I have a mild hearing problem.  I hear sounds loud enough but it is difficult to understand what people are saying on TV. These headphones work very well and also enhance the quality of the music.  They are comfortable and convenient.  The price is great for the quality. I recommend them Highly,1389052800
"02 9, 2009","[0, 0]",1.0,OK Wireless Unit,B0001FTVEK,R. Merck,A34OD5GD02R6KN,"Product did not meet my expectations but did arrive in a timely fashion.  Very happy with both shipment and service, just not the product.  I do not recommend this to customers for a future purchase as it's range was limited and was too easy to have interfenece with it, even moving my head caused it to act up.",1234137600
"05 4, 2011","[0, 0]",4.0,Sennsheiser RS 120's,B0001FTVEK,"Robear ""bear4JC""",A12X7OVQ319E9B,"This is my 2nd pair of Sennsheiser's and I still think highly of them. The previous pair had a better fit (though they weren't wireless). These feel strange as they feel like they aren't ""form fit"" on the ears. More of an open style. They fall off easily when you lean forward, so have to be careful there. The sound quality is superb. Very clear and crisp at low volume levels. Well worth the price!",1304467200
"03 3, 2014","[1, 1]",5.0,Excellent; Sennheiser RS120 On-Ear 926MHz Wireless Headphones w/Charger Cradle,B0001FTVEK,"Robert B. Willett ""HSV Folks""",AE2DR6ZLPAD2R,"I didn't realize what I wasn't hearing until having the RS120 to assist.  Being a fan of Sanyo Eneloop NiMh Re-Chargeable batteries, I put them in the earphones before installing those that were included.  I've used for over a month almost every evening with never an interruption for the batteries.  The RS120 Charger Cradle plugs into our Mitsubishi TV's stereo Audio Output RCA jacks & 115Vac wall Receptacle.  I like the Red light indicator on the Charger Cradle that indicates when the earphones are positioned on the cradle and charging as well as the Green light indicator that indicates that the audio signal is present and then automatically shuts off when the TV is turned off after a short time.  I have left the unit on the default channel but have changed the tuning to see if I can return to the crystal clarity and had no problem doing so.  Being able to leave the TV area and venture to the other end of the house, garage, and even the back porch/yard and still hear the TV audio is crazy.The RS120 has made TV much more enjoyable for me and probably for my bride now with the room audio volume turned down considerably.  Has been a very worthwhile investment.",1393804800
"01 14, 2008","[1, 1]",4.0,Instructions??,B0001FTVEK,"Robert C. Hines Jr. ""Morobi""",ASYTIOBM5RP39,The instructions for the set up of the system were really difficult to follow.  Finally figured it out I think.,1200268800
"06 27, 2014","[0, 0]",5.0,Super set of earphones,B0001FTVEK,Robert E Dalton,A34YY90ISLR72O,This is my second set of RS120 wireless RF headphones and they are proving to be a very good investments.  I had to add a strap to go around my head to keep them from slipping off when I bend down.,1403827200
"12 13, 2012","[0, 0]",4.0,"WARNING: DEPENDS ON YOUR LOCATION otherwise pretty good, though nothing great.",B0001FTVEK,Robert Fox,A1WWULBGFR2TGQ,"It took me a while to get use to the headphones, but it is also because I moved into  new location that causes less interference. At first I was thinking of taking these headphones back because of the hisses and whisp of the 900 MHz analog waves. Then I moved to a new house and BAM, still hisses and whisp, but not bad enough to deal with RMA. THESE HEADPHONES ARE A GAMBLE depending on your location.There is a couple things you can do to reduce interference, but everything runs on wireless now-a-days, it's really hard to filter out all that for these headphones, but my best guess for the reason why they were so bad at my other place is because a station somewhere was broadcasting a powerful signal over my old house, making them hiss and whisp really bad.I don't know why so many people gave these 5 stars, I would haven't had them better than 4, but I guess people are easily impressed. There is a few problems with them:Cons:1.) Interference depending on your location (-2 stars)2.) Auto off switch3.) A little large, not tight fitting on my head with all notches in... and I have a big headPros:1.) Great Range2.) Sound Quality is pretty good for the price3.) Charging station is easy to set and forget4.) Can use with EVERYTHING b/c of adapters that is comes with (+1 stars)All in all, not bad, but not worth the price I can get a bluetooth for. I do like how it has all the adapter that you need though, making it practically universal to use for everything, which is the reason why I kept it at 4 stars.",1355356800
"12 30, 2004","[8, 8]",4.0,Dispatch from an Electronic Cesspool,B0001FTVEK,"Robert Salita ""Software Developer""",A1UEL5C1N6E5SE,"These things work even in my electronic cesspool of a house. My roomates are noisy; cordless phones, wireless router, cell phones, TV, audio, multiple computers and the worst screamer of all -- the 2.4GHz heating/air conditioning unit. Even within this challenging environment, these headphones sound good as long as I stay within 20 feet of the transmitter. Outside of that they slug it out with the others. Although as far away as 50 feet, I can settle down on my bed, taking care to hold my head still, and only occasionally hear a hissy-fit.Yea, the audio is pretty good although not excellent. Yea, they are distance challenged at least in my environment. But hey, they are nearly cheap and some of the best performing wireless headphones around. I'm keeping these until a new generation of perfect wireless headphones arrives, whenever that be. They definitely solve the problem of listening without disturbing others and give you some freedom to listen and roam.Be mindful that there are several adjustments to make. First, there is the channel selector on the included base unit. Secondly, there is a thumb wheel on the right side ear piece that fine tunes the signal. I believe that other reviewers who could not get these to work didn't understand these adjustments.This is a weird product to review because it is both flawed and solved the problem.",1104364800
"11 27, 2012","[0, 0]",5.0,Great volume when the kids are asleep,B0001FTVEK,Robert Taylor,A236AKZ5OB5DI7,"Great, clear volume and does not require line of sight to work - if you walk out of the room you can still hear the program. Very easy to adjust to find a good working frequency. A little tricky to put on the cradle - if you don't pay attention it might not be sitting correctly on the wire ""ears"", which provide the power to charge the headphone batteries. It's been in use for six months and works reliably. I recommend it more for TV than for critical music listening, there is a slight low-level hiss which is not distracting with video but might be with music, all wireless headphones seem to have this problem. Overall, highly recommended.",1353974400
"02 19, 2014","[1, 1]",2.0,"Constant ""popping"" sounds no matter how close you are to the receiver....",B0001FTVEK,Rob,A2R99WC8AQ9GVV,"I wanted to like these headphones but I had to return them.  Sennheiser makes great &#34;cans&#34; but these show that the old 900mhz style just don't cut it today.  The headphones pop and hiss no matter how close or far away I am from the receiver.  The fit is also very tight and was not comfortable after about 15 minutes.  My hat size is 7 1/2 so I have a decent size head and they did adjust to fit me just fine, if only they weren't so tight.  Sounds quality was actually pretty good if they didn't pop.  I stepped up to the RS 160 2.4GHZ model and can go anywhere in my condo and they are as clear as can be.",1392768000
"12 26, 2013","[2, 2]",2.0,Functional but very expensive for obsolete technology.,B0001FTVEK,"Robin K ""Robin K""",A27S9FH40J97TT,"Positives:Well these are defined as over the ear headphones, one can still pick up other outside sounds and voices due to the porosity of the ear foam pads (e.g. your wife commenting negatively on the TV show you are watching and being over the ear they allow you to pretend you cant hear....a great advantage).Once I found the appropriate analog audio output and that manual tuning is required (see negatives) setup up was quick.I like the convenience of the volume knob in the earpad.The audio was crisp and clear and there was plenty of dynamic range, in other words I could adjust the volume to an uncomfortably high level well above my normal TV watching volume.It comes with a couple of audio adapters but not a universal set, e.g. no RCA adapters..Negatives:This unit only accepts analog audio inputs (right and left) which are becoming scarce on 21st century electronics so make sure you have those available for your application.There are 3 RF channels to choose from to deal with RF interference and those are manually selected and then manually tuned to with a dial on the earphones like an old AM radio.  They us FM modulation, circa 60s.  This manual nature of the RF interfaces surprised me and is not something I would expect in even 25 year old electronics.After 3 minutes of no audio input (e.g. turn off TV) a loud hiss/static commences on the headphones.  This means if you leave the headphone off the cradle and turn off the TV the headphone will hiss loudly until the battery dies.  The headphone should turn off as well....poor design.The charging cradle is a bit awkward to use in that if the earpieces are not set for equal length, then the headphone will tilt to one side and the conductors in the headset band will not sit flat on metal bars (you can see the bars in the picture) and the batteries will not charge.The ear pad foam is very light duty and I would not expect them to last 12 months with normal use and wear and tear.There are no RCA adapters included.The charging light stays lit even after charging is complete!Its awkward to plug in the power adapter.  You almost need to used needle nose pliers as there is no room for fingers.On occasion the tuner would detune and I would have to readjust the turning.",1388016000
"03 3, 2006","[21, 23]",2.0,"Those giving one star are correct, do not understand other ratings",B0001FTVEK,"Roger Schaaf ""Sxrxrnr""",ALMIFFHNE45JX,"I had previously owned RS 45's and they were lost.  RS-120 looked good, so I ordered online.  Have always hated them.  You bend over, they fall off, they do not enclose the ear, they sit on it, very limited range in my home.  I am going to order another set of 45's, even though you must handle carefully as they are fragile.  But are far more comfortable and seem to have better range and less hissing in my home anyway.",1141344000
"04 7, 2014","[0, 0]",5.0,Very clear sound,B0001FTVEK,Ronald E. Malmfeldt,A1QDYCXZJ7RJ2H,Purchased after becoming unhappy with TV Ears.  These offer excellent sound reproduction without becoming uncomfortable over the ear.  I like them enough to have purchased two other sets for use in our vacation homes.,1396828800
"04 23, 2008","[0, 0]",5.0,maddog,B0001FTVEK,Ronald Maddox,A833IDN7PVOY5,"I RECEIVED THIS ITEM AND HOOKED IT UP AND IT WORKS GREAT. I AM VERY PLEASED WITH THIS PRODUCT. NO STATIC, GREAT BUY.",1208908800
"08 5, 2013","[0, 0]",4.0,not as good as the 130,B0001FTVEK,"Ronald R. Riesbeck ""Ron""",A2P0SF8FSBIOKM,"The 130 had auto tune and ear cushions that held onto your ear.  With this 120 unit, If you bend your head they will fall off.  As for sound, its as good as the 130.  It works very well around the house.  If you have a problem....don't forget to change the channel on the bottom of the base unit.  I have 4 weather transmitters that give this unit a problem.  The problem is solved by changing the channel.  You have a choice of 3.  I have zero interference problems with clear audio.  Sweet.  I just like the 130 better but its not made anymore????I have a total of three Sennheiser wireless units.  They all work at the same time with no problem.....",1375660800
"03 9, 2012","[3, 4]",5.0,Delighted !!,B0001FTVEK,Ronco,A1U8LAYT2IDI4C,"Featherlight , incredibly comfortable headphones , crystal clear sound with plenty of bass and treble response are a few of the ways to describe this 5 star wireless set.A few tips....The Germans are renowned for excellent incredibly well engineered products that come with lousy operator directions.. This rig is no exception.They don't come right out and say that the little 3 position switch on the front of the transmitter( that is almost hidden)  allows selection of one of three channels and that rotating the tuning dial on the headphones allows you to 'tune in"" to the selected channel.When I first used my set the sound was terrible ( the switch comes set to Channel one. When I switch to channel 2 or 3 and re-tuned the sound was crystal clear and Spectacular !WARNING...be careful when you open the compartment for the batteries. DO NOT pry it or you'll break the plastic mounting tabs. It is opened by simply rotating the foam ear pad counter-clockwise about a quarter of an inch and voila ! off it comes.The batteries MUST be charged for this unit to work properly. If you're like me , you're impatient to try the unit out and don't want to wait for batteries to charge so what you can do is just install conventional alkaline batteries and put the rechargeable batteries ( that come with the unit)in an external charger if you have one.The alkalines will get you started immediately but WARNING! Do not put the phones in the charging cradle !!!  When your done playing around, put the rechargeables  back in the headphones then you can place it in the charging cradle .One last warning... the AC power 'brick' is in a little white box""hidden"" in the packaging. DO NOT throw out the packaging  until you find this device. I almost did.I read a lot of complaints about hissing and bad sound here. I believe that if all those dissatisfied folks experimented with the three channels and their tuning, their problems would go away.This is a really great headset that's guaranteed to stop screaming neighbors and wives when your watching the ""Blues Brothers"" trash the city of Chicago at 3 AM on your big screen. I'm luvin'em.Forgot to add.... that because this device uses RF( radio frequency)  and not IR ( infrared light)it is like a mini FM radio station that allows you to plug it in any audio source and listen to it while your out in your yard doing whatever. The range of this little jewel is over the length of a football field..Wow !!Mowing the lawn just became a rock concert.",1331251200
"03 27, 2014","[0, 0]",5.0,Great Headpphones,B0001FTVEK,Ronda McKamey,A2AB0SU5AZVOP9,We just brought our newest TV upstairs for my dad.  It is in close proximity to another TV so we needed some head phones.  These were super easy to install and they work great.  My dad loves them.,1395878400
"03 1, 2009","[0, 0]",3.0,great... when they work,B0001FTVEK,Ron Thompson,AF55QHQTEOPF3,"These Sennheiser headphones are comfortable and well made. They sound really good when they are working. The issue I have is they jump to static for no reason whatsoever. You will be listening and then just static. No one touches the tuning control, you don't move or anything. It really gets irritating.",1235865600
"02 7, 2013","[1, 1]",4.0,Good Headset,B0001FTVEK,"Roy C. Lewis ""zzoom""",A2FYIB8I55KZEL,"This headset has proven to be reliable and has good quality audio.Charging the batteries merely requires dropping the headset on it's cradle.  Electrical contact is automatic and enhanced by magnetized cradle wires.  Nothing to plug in.Range is fairly good for all over our property, and real good inside.I guess about the only real complaint is that though very comfortable, the headset will easily come off with movements like bending over or fast moves of the head.  For normal use, this really isn't a problem.Good headset....highly recommended.",1360195200
"02 28, 2013","[0, 0]",4.0,Very nice headset,B0001FTVEK,Roy Kaiser,A1Q8NI3FSG73OS,My only complaint is that I should have purchased the model that has the charger in the base instead of having to remove the batteries to recharge.,1362009600
"09 18, 2008","[0, 0]",4.0,Watch TV While Your Wife Reads! Wireless Headphones,B0001FTVEK,"ROYMAC ""roymac""",AOWYNR90LA3AO,"My wife was constantly asking me to turn ther volume down while she read. I finally decided to solve the problem once and for all. I purchased the Sennheiser RS120 Wireless Headphones and now I can watch... and listen to my favorite TV sports programs while she sits in the same room and reads.  These phones do exactly what they advertise; reproduce good sound while allowing you to turn the TV volume off so it doesn't disturb others. While not studio quality sound, it is good enough and also blocks out most ambient noise so all you hear is the game itself. I haven't yet tried the phones with music and am anxious to see how they do. I especially like the cradle which recharges the phones while they are not being used.  You can also walk around the room or even go to another room and sound volume and fidelity does not change.  These were a VERY worthwhile purchase for me. I completely recommend them. The only reason I give them a ""4"" instead of a ""5"" is because I have no basis for comparison regarding sound quality and so assume that there might be something a little better for more money out there.",1221696000
"01 29, 2013","[0, 0]",4.0,Worth it for a reasonable price.,B0001FTVEK,R. Pesta,AGYFPBE8T4D0U,"Bought these a while back for a steal at $60. Work great in the bedroom. I initially had a problem with wireless interference but changing the channel fixed the issue. I could actually hear my neighbor on her cordless phone! No other interference problems.Pros:Great price.Build endurance is great. (bought these back in 2009)Charging is so easy. (no issues with battery life since purchase)Cons:Feel a little bulky at times.Extended periods of time are a pain on the ears. (as with MOST headphones)I ended up giving these to my mom recently and she loves them. For someone who doesn't need anything special, and something for basic listening then these are a great buy for ~60$.",1359417600
"01 15, 2009","[1, 1]",5.0,no problems for me,B0001FTVEK,R. P. Lewis,A1PRTTD5XS2G4D,"I've always wanted a set of wireless headphones so that I wouldn't be trailing 20-feet of coiled cord around but didn't want something so cheap that it would ruin the listening. Then I saw the RS-120s on sale at Amazon and decided they seemed like the right quality at the right price. And I'm not disappointed. Like all wireless devices, you have to expect some interference now and then, but I am almost always able to ""tune"" these using a combination of the channel setting, the tuner, the volume on the phones and the volume at the source. The sound is excellent once you hit that sweet spot and not bad when you're just off. Of course, noises generated by your sound source (radio, CD or whatever) will be magnified when they're playing right in your head, and hisses and pops that you wouldn't necessarily notice coming from your loudspeakers become very apparent. So the better the source, the better the sound on these. And it matters where you place the sending unit -- put it too close to an electrical source (certain light bulbs, your amp and so on) might introduce extraneous noise, so move that around a bit to find a quiet spot. The headphones are light, comfortable and fit me well enough (contrary to complaints from some of the one-star reviewers). They are not ""sound-isolating"" -- which is fine, I still want to hear the phone and people's voices if they are talking to me. Several friends who have come by have tried these and all said, ""I have to get a pair of these!"" I certainly recommend these, especially when they come around at under $50.",1231977600
"08 12, 2005","[68, 75]",5.0,Exceeded my expectations,B0001FTVEK,R. Reece,A2PD07NCY2EQKS,"I really rely on user reviews when buying unfamiliar technology, so when I was tempted to by a cheap IR wireless headset, I started reading reviews.  I quickly decided to go with RF instead of IR because I wanted to walk all over the house, outside, etc.But there were tons of choices.  The reviews kept taking me back to the Sennheiser RS-120, so I bought one.  They are great!They are comfortable to wear, and the sound quality is great. I can walk anywhere in the house or in my backyard or front yard, and there's no problem with reception.What I really love is the way they stay charged.  The headphones are equiped with rechargeable batteries, and when you drop the headset back in it's cradle, it charges automatically.  Two hidden metal contact points in the headband automatically make contact with the metal points on the charger, so you don't have to plug them in.  They are always ready.Now my wife wants her own set.",1123804800
"01 9, 2013","[0, 0]",5.0,Wife Loves It!,B0001FTVEK,"R. Richardson ""Home Theater Geek""",A3KCWQMEOLRC2U,"Wife says much more comfortable than TV Ears and better sound. We have big screen TV with 7.1 surround sound. Wife has trouble hearing voices due to background sounds. TV Ears work well, isolates voice... but are uncomfortable after wearing for a while. Got these wireless headphones on discount at a local store. She loves them. Says sound is fuller than the TV Ears and voices easy to understand. Although only 2 channel, she says sound feels more surround than the Ears. Plus she says they are very comfortable for longer listening. They are flat against your ear with minimal pressure - doesn't go over ear or in the ear. So far no problems staying on as some reviewers mentioned. They are adjustable. She was also impressed that when she got up to go to the kitchen to get a snack, that she didn't miss any dialogue. Signal went through walls without any static.Before, I would have to turn the volume up for her to hear voices, and then turn it down during loud periods (explosions, etc.). Now I can set it at a normal level for me to hear voices and where loud parts aren't too loud. I also notice that she can hear me when I talk to her. When she wore the TV Ears, because they go inside of ear, she would have to remove from head in order to hear me -- made watching shows & movies less interactive.The transmitter stand can be positioned almost anywhere. The rechargeable headset rests on metal rack above transmitter. Very easy to set on rack and see the red charging light come on to verify they are charging. The TV Ears are a little more temperamental -- you place them in a charger and unless they are positioned just right to make contact with charger they won't charge. We often have to fidget with the Ears until the green charging light comes on.My grandson recommended these to me and said his in-laws use them and love them. Glad he did. These are keepers. They do go on special now and then for around $70 which makes them a definite buy if you see them at that price!",1357689600
"09 29, 2011","[0, 0]",4.0,Sennheiser RS120,B0001FTVEK,R. R. S.,A292ITGVHSKO6O,Works well except in power failure i have to unplug the cradle and replug it to work. Kind of a pain.,1317254400
"02 26, 2013","[0, 0]",5.0,amazing!,B0001FTVEK,"R. Sanchez ""Digital312""",A2FT9W86QKHWR5,bought these for late night tv viewing since our bedroom is next to the living room and my girlfriend is a light sleeper.wow the sound from these is awesome.  range is simply amazing!  easily hit 75 feet with a clear signal even though a walls and i've even ventured to the basement and still get a perfect signal.rechargeable batteries are a plus although i'm not sure how long they will last (before needing to be replaced) I'm more than happy with their performance after a month.,1361836800
"03 10, 2013","[0, 0]",4.0,Works Well,B0001FTVEK,R. Schuman,A2YAOCZ9DT7I01,"Like many married individuals, my wife complains about the TV volume. I had TV ears, but the hurt my ears. The RS 120's work very well. Volume adjustment could be better. Warning, this does not solve the problem with the wife. When wearing the headphones your wife will get mad because you do not answer when she is talking to you, but you can hear the TV.",1362873600
"04 7, 2012","[1, 1]",4.0,Great Wifi Headphone With One Caveat,B0001FTVEK,RT,A1S5SNUWS4P7W9,"These headphones provide great sound for the price. Just plug the base into an AC outlet and the RC audio out from the TV into the base, and you're ready to go. Rich bass, mid tones and high end are all there. They can be tuned into the TV properly with no fuzzy interference (at least in my house, where there is also wifi internet and wireless land lines), and get crystal clear reception. The range is pretty good too for walking around, and of course since it is not LED, the signal is not line of sight, so objects or a house wall or two can be in the way without hampering the sound. There is a volume and frequency knob on the phones themselves, so you don't have to get up and down traveling to the base to adjust either one. Everything can be done from your recliner. After you use them you just hang them on the base, and it recharges them for next time. The rechargeable battery has a very long life, as I have not had to replace it yet and have had the phones a few years now.That said, I don't know who designed the way they sit on your head, but if I try to walk around with them, say to go to the kitchen for a snack while I am listening to a show, they slide off my head too easily. In fact, I cannot look down at all (like into the sink, or into a silverware drawer) or they slide forward and right off. They are large and somewhat heavy, but it's the way the overhead band is curved or contoured that causes the problem. Maybe the newest ones have been re-designed, but if they allowed me to walk around just a little they'd get 5 starts.Even so I would buy another pair. I like them that much.",1333756800
